datetime,activity_count,axis_x,axis_y,axis_z,vector_magnitude
2000-01-09 17:35:00,0,0,0,0,0.00
2000-01-09 17:36:00,0,0,0,0,0.00
2000-01-09 17:37:00,0,0,0,0,0.00
2000-01-09 17:38:00,0,0,0,0,0.00
2000-01-09 17:39:00,0,0,0,0,0.00
2000-01-09 17:40:00,35,10,13,12,20.33
2000-01-09 17:41:00,0,0,0,0,0.00
2000-01-09 17:42:00,0,0,0,0,0.00
2000-01-09 17:43:00,0,0,0,0,0.00
2000-01-09 17:44:00,0,0,0,0,0.00
2000-01-09 17:45:00,0,0,0,0,0.00
2000-01-09 17:46:00,0,0,0,0,0.00
2000-01-09 17:47:00,0,0,0,0,0.00
2000-01-09 17:48:00,0,0,0,0,0.00
2000-01-09 17:49:00,0,0,0,0,0.00
2000-01-09 17:50:00,0,0,0,0,0.00
2000-01-09 17:51:00,0,0,0,0,0.00
2000-01-09 17:52:00,0,0,0,0,0.00
2000-01-09 17:53:00,0,0,0,0,0.00
2000-01-09 17:54:00,0,0,0,0,0.00
2000-01-09 17:55:00,0,0,0,0,0.00
2000-01-09 17:56:00,0,0,0,0,0.00
2000-01-09 17:57:00,0,0,0,0,0.00
2000-01-09 17:58:00,0,0,0,0,0.00
2000-01-09 17:59:00,0,0,0,0,0.00
2000-01-09 18:00:00,0,0,0,0,0.00
2000-01-09 18:01:00,0,0,0,0,0.00
2000-01-09 18:02:00,0,0,0,0,0.00
2000-01-09 18:03:00,0,0,0,0,0.00
2000-01-09 18:04:00,0,0,0,0,0.00
2000-01-09 18:05:00,0,0,0,0,0.00
2000-01-09 18:06:00,0,0,0,0,0.00
2000-01-09 18:07:00,0,0,0,0,0.00
2000-01-09 18:08:00,0,0,0,0,0.00
2000-01-09 18:09:00,0,0,0,0,0.00
2000-01-09 18:10:00,0,0,0,0,0.00
2000-01-09 18:11:00,0,0,0,0,0.00
2000-01-09 18:12:00,0,0,0,0,0.00
2000-01-09 18:13:00,0,0,0,0,0.00
2000-01-09 18:14:00,0,0,0,0,0.00
2000-01-09 18:15:00,37,17,18,2,25.11
2000-01-09 18:16:00,0,0,0,0,0.00
2000-01-09 18:17:00,0,0,0,0,0.00
2000-01-09 18:18:00,0,0,0,0,0.00
2000-01-09 18:19:00,0,0,0,0,0.00
2000-01-09 18:20:00,0,0,0,0,0.00
2000-01-09 18:21:00,0,0,0,0,0.00
2000-01-09 18:22:00,0,0,0,0,0.00
2000-01-09 18:23:00,0,0,0,0,0.00
2000-01-09 18:24:00,0,0,0,0,0.00
2000-01-09 18:25:00,0,0,0,0,0.00
2000-01-09 18:26:00,0,0,0,0,0.00
2000-01-09 18:27:00,0,0,0,0,0.00
2000-01-09 18:28:00,0,0,0,0,0.00
2000-01-09 18:29:00,0,0,0,0,0.00
2000-01-09 18:30:00,0,0,0,0,0.00
2000-01-09 18:31:00,0,0,0,0,0.00
2000-01-09 18:32:00,0,0,0,0,0.00
2000-01-09 18:33:00,0,0,0,0,0.00
2000-01-09 18:34:00,0,0,0,0,0.00
2000-01-09 18:35:00,0,0,0,0,0.00
2000-01-09 18:36:00,0,0,0,0,0.00
2000-01-09 18:37:00,0,0,0,0,0.00
2000-01-09 18:38:00,0,0,0,0,0.00
2000-01-09 18:39:00,0,0,0,0,0.00
2000-01-09 18:40:00,0,0,0,0,0.00
2000-01-09 18:41:00,0,0,0,0,0.00
2000-01-09 18:42:00,0,0,0,0,0.00
2000-01-09 18:43:00,0,0,0,0,0.00
2000-01-09 18:44:00,0,0,0,0,0.00
2000-01-09 18:45:00,0,0,0,0,0.00
2000-01-09 18:46:00,0,0,0,0,0.00
2000-01-09 18:47:00,0,0,0,0,0.00
2000-01-09 18:48:00,0,0,0,0,0.00
2000-01-09 18:49:00,0,0,0,0,0.00
2000-01-09 18:50:00,0,0,0,0,0.00
2000-01-09 18:51:00,0,0,0,0,0.00
2000-01-09 18:52:00,0,0,0,0,0.00
2000-01-09 18:53:00,0,0,0,0,0.00
2000-01-09 18:54:00,0,0,0,0,0.00
2000-01-09 18:55:00,0,0,0,0,0.00
2000-01-09 18:56:00,19,7,2,10,12.32
2000-01-09 18:57:00,0,0,0,0,0.00
2000-01-09 18:58:00,0,0,0,0,0.00
2000-01-09 18:59:00,0,0,0,0,0.00
2000-01-09 19:00:00,0,0,0,0,0.00
2000-01-09 19:01:00,0,0,0,0,0.00
2000-01-09 19:02:00,0,0,0,0,0.00
2000-01-09 19:03:00,18,4,1,12,13.04
2000-01-09 19:04:00,0,0,0,0,0.00
2000-01-09 19:05:00,0,0,0,0,0.00
2000-01-09 19:06:00,0,0,0,0,0.00
2000-01-09 19:07:00,0,0,0,0,0.00
2000-01-09 19:08:00,0,0,0,0,0.00
2000-01-09 19:09:00,0,0,0,0,0.00
2000-01-09 19:10:00,0,0,0,0,0.00
2000-01-09 19:11:00,0,0,0,0,0.00
2000-01-09 19:12:00,0,0,0,0,0.00
2000-01-09 19:13:00,0,0,0,0,0.00
2000-01-09 19:14:00,0,0,0,0,0.00
2000-01-09 19:15:00,0,0,0,0,0.00
2000-01-09 19:16:00,1710,510,507,693,998.71
2000-01-09 19:17:00,1551,433,476,642,908.76
2000-01-09 19:18:00,1619,364,676,579,961.80
2000-01-09 19:19:00,1461,458,514,488,844.16
2000-01-09 19:20:00,366,99,100,168,218.69
2000-01-09 19:21:00,265,84,82,99,153.79
2000-01-09 19:22:00,3911,961,1020,1930,2385.34
2000-01-09 19:23:00,1338,535,135,668,866.33
2000-01-09 19:24:00,3160,798,911,1451,1889.79
2000-01-09 19:25:00,1419,404,429,585,830.79
2000-01-09 19:26:00,1483,492,394,597,868.39
2000-01-09 19:27:00,1509,503,429,577,877.51
2000-01-09 19:28:00,1312,295,396,621,793.46
2000-01-09 19:29:00,316,87,112,117,183.88
2000-01-09 19:30:00,1604,472,563,569,929.00
2000-01-09 19:31:00,2121,843,264,1014,1344.73
2000-01-09 19:32:00,1550,544,537,468,896.82
2000-01-09 19:33:00,1612,534,290,788,994.68
2000-01-09 19:34:00,1434,310,542,581,853.16
2000-01-09 19:35:00,1522,488,285,750,938.39
2000-01-09 19:36:00,1623,625,383,615,956.79
2000-01-09 19:37:00,1775,708,463,604,1039.62
2000-01-09 19:38:00,1342,474,245,623,820.32
2000-01-09 19:39:00,201,43,83,76,120.10
2000-01-09 19:40:00,1618,524,582,512,935.64
2000-01-09 19:41:00,1504,451,408,645,886.41
2000-01-09 19:42:00,1733,358,855,520,1062.76
2000-01-09 19:43:00,1340,285,397,658,819.70
2000-01-09 19:44:00,1624,364,463,797,990.85
2000-01-09 19:45:00,3230,1118,1139,972,1869.07
2000-01-09 19:46:00,1520,350,665,506,905.56
2000-01-09 19:47:00,1367,366,481,520,797.49
2000-01-09 19:48:00,1113,354,268,491,662.12
2000-01-09 19:49:00,148,36,65,46,87.72
2000-01-09 19:50:00,1170,426,387,357,677.43
2000-01-09 19:51:00,1326,377,511,438,771.36
2000-01-09 19:52:00,1529,368,440,721,921.25
2000-01-09 19:53:00,1249,327,427,495,730.92
2000-01-09 19:54:00,1316,338,542,435,773.16
2000-01-09 19:55:00,1268,500,210,557,777.90
2000-01-09 19:56:00,257,87,60,110,152.49
2000-01-09 19:57:00,1320,442,222,657,821.92
2000-01-09 19:58:00,1239,438,413,388,716.15
2000-01-09 19:59:00,1327,354,406,566,781.74
2000-01-09 20:00:00,972,283,272,416,572.36
2000-01-09 20:01:00,166,56,39,70,98.15
2000-01-09 20:02:00,1378,285,588,504,825.70
2000-01-09 20:03:00,2692,738,762,1192,1595.93
2000-01-09 20:04:00,1251,332,371,549,740.65
2000-01-09 20:05:00,2956,1010,1042,904,1709.59
2000-01-09 20:06:00,1040,265,405,370,609.43
2000-01-09 20:07:00,1031,322,280,429,604.97
2000-01-09 20:08:00,1047,389,177,481,643.48
2000-01-09 20:09:00,1000,238,317,445,596.11
2000-01-09 20:10:00,948,346,292,310,548.73
2000-01-09 20:11:00,1082,338,370,374,625.04
2000-01-09 20:12:00,1006,237,268,501,615.32
2000-01-09 20:13:00,1018,324,304,391,591.45
2000-01-09 20:14:00,169,46,62,62,98.63
2000-01-09 20:15:00,1170,404,358,407,676.38
2000-01-09 20:16:00,922,351,190,381,551.62
2000-01-09 20:17:00,968,295,341,331,559.71
2000-01-09 20:18:00,942,364,109,470,604.11
2000-01-09 20:19:00,213,44,72,96,128.04
2000-01-09 20:20:00,1026,376,310,340,594.31
2000-01-09 20:21:00,1012,339,293,380,587.36
2000-01-09 20:22:00,883,203,299,380,524.83
2000-01-09 20:23:00,1024,368,166,490,635.10
2000-01-09 20:24:00,1082,372,307,403,628.53
2000-01-09 20:25:00,993,303,206,484,607.11
2000-01-09 20:26:00,136,29,53,53,80.79
2000-01-09 20:27:00,924,188,309,427,559.22
2000-01-09 20:28:00,941,349,185,406,566.91
2000-01-09 20:29:00,200,49,70,81,117.70
2000-01-09 20:30:00,751,299,122,330,461.86
2000-01-09 20:31:00,743,255,118,369,464.10
2000-01-09 20:32:00,930,253,330,348,541.63
2000-01-09 20:33:00,759,213,273,273,441.13
2000-01-09 20:34:00,611,190,234,187,354.79
2000-01-09 20:35:00,852,192,272,389,511.37
2000-01-09 20:36:00,164,51,51,63,95.34
2000-01-09 20:37:00,680,203,239,238,393.79
2000-01-09 20:38:00,751,211,295,245,437.62
2000-01-09 20:39:00,746,295,222,228,434.34
2000-01-09 20:40:00,706,171,269,266,415.06
2000-01-09 20:41:00,761,292,166,303,452.36
2000-01-09 20:42:00,791,166,249,375,480.10
2000-01-09 20:43:00,713,226,265,222,413.11
2000-01-09 20:44:00,663,179,193,292,392.80
2000-01-09 20:45:00,782,158,353,271,472.17
2000-01-09 20:46:00,777,298,193,286,455.66
2000-01-09 20:47:00,625,171,257,196,366.12
2000-01-09 20:48:00,700,165,201,334,423.17
2000-01-09 20:49:00,84,24,20,40,50.44
2000-01-09 20:50:00,743,181,316,246,439.44
2000-01-09 20:51:00,704,279,113,312,433.65
2000-01-09 20:52:00,613,174,237,202,357.00
2000-01-09 20:53:00,596,216,101,279,366.88
2000-01-09 20:54:00,495,165,153,177,286.45
2000-01-09 20:55:00,613,193,191,229,355.23
2000-01-09 20:56:00,638,197,238,203,369.71
2000-01-09 20:57:00,579,217,110,252,350.57
2000-01-09 20:58:00,602,133,280,190,363.28
2000-01-09 20:59:00,572,182,159,230,333.99
2000-01-09 21:00:00,610,169,198,243,356.37
2000-01-09 21:01:00,84,23,32,30,49.26
2000-01-09 21:02:00,619,190,242,187,360.30
2000-01-09 21:03:00,567,164,128,274,344.58
2000-01-09 21:04:00,540,182,99,259,331.66
2000-01-09 21:05:00,648,214,195,239,375.55
2000-01-09 21:06:00,494,168,113,213,293.67
2000-01-09 21:07:00,611,158,153,300,372.08
2000-01-09 21:08:00,2240,696,481,1062,1358.30
2000-01-09 21:09:00,592,138,187,267,354.22
2000-01-09 21:10:00,50,14,12,24,30.15
2000-01-09 21:11:00,508,154,185,169,294.03
2000-01-09 21:12:00,379,94,122,163,224.29
2000-01-09 21:13:00,152,47,42,63,89.37
2000-01-09 21:14:00,532,135,221,176,312.88
2000-01-09 21:15:00,449,153,140,156,259.42
2000-01-09 21:16:00,448,112,123,213,270.27
2000-01-09 21:17:00,543,197,178,168,314.27
2000-01-09 21:18:00,474,186,100,188,282.82
2000-01-09 21:19:00,543,117,261,165,330.39
2000-01-09 21:20:00,511,115,147,249,311.35
2000-01-09 21:21:00,138,43,40,55,80.46
2000-01-09 21:22:00,399,150,75,174,241.53
2000-01-09 21:23:00,471,118,129,224,284.38
2000-01-09 21:24:00,465,118,182,165,272.58
2000-01-09 21:25:00,396,103,172,121,234.10
2000-01-09 21:26:00,123,31,37,55,73.35
2000-01-09 21:27:00,388,92,111,185,234.37
2000-01-09 21:28:00,397,138,90,169,235.94
2000-01-09 21:29:00,87,23,31,32,50.51
2000-01-09 21:30:00,388,87,173,129,232.49
2000-01-09 21:31:00,100,40,14,46,62.55
2000-01-09 21:32:00,392,115,111,165,230.08
2000-01-09 21:33:00,403,129,113,161,234.99
2000-01-09 21:34:00,374,129,125,120,215.73
2000-01-09 21:35:00,407,136,80,191,247.92
2000-01-09 21:36:00,443,103,125,214,268.53
2000-01-09 21:37:00,430,148,78,204,263.95
2000-01-09 21:38:00,2396,948,709,740,1395.73
2000-01-09 21:39:00,367,88,146,133,216.24
2000-01-09 21:40:00,389,82,116,191,238.29
2000-01-09 21:41:00,3234,1109,906,1219,1880.43
2000-01-09 21:42:00,339,86,114,139,199.45
2000-01-09 21:43:00,451,172,83,197,274.17
2000-01-09 21:44:00,363,89,103,171,218.66
2000-01-09 21:45:00,83,32,10,42,53.25
2000-01-09 21:46:00,434,146,147,141,250.66
2000-01-09 21:47:00,362,96,114,152,213.19
2000-01-09 21:48:00,401,95,149,157,236.60
2000-01-09 21:49:00,335,108,87,140,196.74
2000-01-09 21:50:00,370,117,120,132,213.81
2000-01-09 21:51:00,2952,1173,475,1303,1816.63
2000-01-09 21:52:00,361,88,156,118,213.97
2000-01-09 21:53:00,3488,859,1256,1373,2049.64
2000-01-09 21:54:00,394,144,93,157,232.22
2000-01-09 21:55:00,409,126,147,136,236.86
2000-01-09 21:56:00,280,63,120,97,166.82
2000-01-09 21:57:00,349,101,128,120,202.37
2000-01-09 21:58:00,84,21,23,40,50.44
2000-01-09 21:59:00,371,112,88,171,222.60
2000-01-09 22:00:00,2271,703,837,730,1314.73
2000-01-09 22:01:00,2437,527,1028,882,1453.55
2000-01-09 22:02:00,299,69,122,108,177.26
2000-01-09 22:03:00,309,107,69,132,184.00
2000-01-09 22:04:00,322,107,62,154,196.87
2000-01-09 22:05:00,309,114,94,101,179.07
2000-01-09 22:06:00,320,98,62,160,197.91
2000-01-09 22:07:00,302,83,77,142,181.74
2000-01-09 22:08:00,346,74,163,110,209.79
2000-01-09 22:09:00,350,91,150,109,206.71
2000-01-09 22:10:00,331,103,118,111,191.55
2000-01-09 22:11:00,328,70,108,150,197.68
2000-01-09 22:12:00,254,72,100,82,148.11
2000-01-09 22:13:00,298,60,98,140,181.14
2000-01-09 22:14:00,349,79,109,160,209.38
2000-01-09 22:15:00,255,89,79,87,147.53
2000-01-09 22:16:00,282,68,97,117,166.66
2000-01-09 22:17:00,2779,595,836,1347,1693.65
2000-01-09 22:18:00,355,124,90,141,208.14
2000-01-09 22:19:00,344,88,95,161,206.50
2000-01-09 22:20:00,317,101,119,96,183.77
2000-01-09 22:21:00,298,70,80,148,182.31
2000-01-09 22:22:00,300,73,99,129,177.78
2000-01-09 22:23:00,295,94,65,136,177.58
2000-01-09 22:24:00,303,105,62,135,182.38
2000-01-09 22:25:00,231,71,53,107,139.10
2000-01-09 22:26:00,313,119,77,117,183.82
2000-01-09 22:27:00,322,73,126,123,190.51
2000-01-09 22:28:00,260,104,65,91,152.65
2000-01-09 22:29:00,1786,568,594,625,1032.10
2000-01-09 22:30:00,48,16,10,22,28.96
2000-01-09 22:31:00,271,102,66,103,159.26
2000-01-09 22:32:00,314,78,94,141,186.94
2000-01-09 22:33:00,302,86,102,114,175.29
2000-01-09 22:34:00,260,94,41,125,161.82
2000-01-09 22:35:00,261,78,90,92,150.85
2000-01-09 22:36:00,382,150,83,149,227.22
2000-01-09 22:37:00,625,212,180,233,362.70
2000-01-09 22:38:00,280,103,38,140,177.59
2000-01-09 22:39:00,273,100,84,89,158.04
2000-01-09 22:40:00,38,10,11,17,22.29
2000-01-09 22:41:00,302,96,101,106,174.49
2000-01-09 22:42:00,282,102,82,97,163.54
2000-01-09 22:43:00,304,64,109,130,181.54
2000-01-09 22:44:00,242,79,45,118,148.85
2000-01-09 22:45:00,247,68,84,94,143.52
2000-01-09 22:46:00,59,16,14,28,35.52
2000-01-09 22:47:00,273,99,39,135,171.54
2000-01-09 22:48:00,319,121,54,144,195.66
2000-01-09 22:49:00,55,13,18,24,32.77
2000-01-09 22:50:00,226,65,74,87,131.64
2000-01-09 22:51:00,357,138,82,137,210.97
2000-01-09 22:52:00,1697,542,341,814,1035.70
2000-01-09 22:53:00,301,64,89,149,184.64
2000-01-09 22:54:00,254,59,90,104,150.20
2000-01-09 22:55:00,294,74,117,103,172.53
2000-01-09 22:56:00,255,51,121,82,155.19
2000-01-09 22:57:00,294,92,76,125,173.23
2000-01-09 22:58:00,278,108,34,136,177.03
2000-01-09 22:59:00,337,130,43,164,213.49
2000-01-09 23:00:00,30,8,17,5,19.22
2000-01-09 23:01:00,70,9,38,22,45.20
2000-01-09 23:02:00,25,5,14,5,16.02
2000-01-09 23:03:00,237,62,147,28,162.01
2000-01-09 23:04:00,59,14,34,11,38.39
2000-01-09 23:05:00,65,18,44,3,47.72
2000-01-09 23:06:00,31,8,21,2,22.51
2000-01-09 23:07:00,116,24,63,29,73.47
2000-01-09 23:08:00,105,17,76,12,78.53
2000-01-09 23:09:00,54,8,32,15,35.95
2000-01-09 23:10:00,40,10,27,3,28.55
2000-01-09 23:11:00,87,9,47,31,57.02
2000-01-09 23:12:00,73,9,58,6,58.86
2000-01-09 23:13:00,82,18,65,0,67.24
2000-01-09 23:14:00,10,2,8,1,7.76
2000-01-09 23:15:00,47,6,28,13,31.66
2000-01-09 23:16:00,71,8,55,7,56.34
2000-01-09 23:17:00,32,8,25,0,26.41
2000-01-09 23:18:00,59,15,33,11,38.01
2000-01-09 23:19:00,58,15,34,10,37.97
2000-01-09 23:20:00,28,7,16,6,18.07
2000-01-09 23:21:00,24,5,19,0,19.29
2000-01-09 23:22:00,118,25,81,12,85.89
2000-01-09 23:23:00,48,11,34,4,35.61
2000-01-09 23:24:00,41,11,32,0,33.54
2000-01-09 23:25:00,69,18,55,0,58.01
2000-01-09 23:26:00,54,5,43,6,43.56
2000-01-09 23:27:00,42,4,24,14,27.87
2000-01-09 23:28:00,62,7,49,6,49.72
2000-01-09 23:29:00,81,9,54,18,58.04
2000-01-09 23:30:00,99,12,64,23,68.88
2000-01-09 23:31:00,31,4,21,6,22.08
2000-01-09 23:32:00,77,13,42,22,49.16
2000-01-09 23:33:00,64,7,42,15,44.95
2000-01-09 23:34:00,48,14,28,5,32.00
2000-01-09 23:35:00,19,4,11,3,12.45
2000-01-09 23:36:00,39,8,25,6,27.16
2000-01-09 23:37:00,23,6,13,4,14.51
2000-01-09 23:38:00,45,9,31,5,32.48
2000-01-09 23:39:00,31,3,16,11,19.91
2000-01-09 23:40:00,70,8,45,18,48.59
2000-01-09 23:41:00,127,31,65,32,78.38
2000-01-09 23:42:00,35,6,20,8,22.71
2000-01-09 23:43:00,14,3,10,1,10.07
2000-01-09 23:44:00,24,5,17,2,18.13
2000-01-09 23:45:00,38,8,27,3,28.13
2000-01-09 23:46:00,29,4,22,4,22.55
2000-01-09 23:47:00,68,14,51,3,53.19
2000-01-09 23:48:00,54,10,30,14,34.83
2000-01-09 23:49:00,28,5,19,4,20.01
2000-01-09 23:50:00,76,13,42,21,48.54
2000-01-09 23:51:00,27,4,16,6,17.80
2000-01-09 23:52:00,75,10,39,25,47.80
2000-01-09 23:53:00,84,23,64,0,68.04
2000-01-09 23:54:00,24,5,18,1,19.12
2000-01-09 23:55:00,71,8,44,19,48.93
2000-01-09 23:56:00,49,10,33,6,35.06
2000-01-09 23:57:00,24,4,15,5,16.46
2000-01-09 23:58:00,264,54,203,7,210.42
2000-01-09 23:59:00,26,6,19,2,20.02
2000-01-10 00:00:00,22,3,12,7,14.27
2000-01-10 00:01:00,72,10,53,9,54.29
2000-01-10 00:02:00,136,16,97,23,101.22
2000-01-10 00:03:00,44,10,29,5,30.75
2000-01-10 00:04:00,22,3,15,4,16.05
2000-01-10 00:05:00,88,17,60,12,63.25
2000-01-10 00:06:00,61,11,39,11,41.82
2000-01-10 00:07:00,44,11,31,2,32.58
2000-01-10 00:08:00,44,10,28,5,30.54
2000-01-10 00:09:00,83,24,55,4,59.87
2000-01-10 00:10:00,52,13,39,0,41.39
2000-01-10 00:11:00,52,12,26,13,31.68
2000-01-10 00:12:00,40,8,24,8,26.14
2000-01-10 00:13:00,56,14,29,12,34.95
2000-01-10 00:14:00,42,5,30,7,30.98
2000-01-10 00:15:00,27,8,17,2,19.09
2000-01-10 00:16:00,47,10,30,7,32.47
2000-01-10 00:17:00,29,5,23,2,23.11
2000-01-10 00:18:00,40,12,24,4,26.82
2000-01-10 00:19:00,74,11,54,9,55.41
2000-01-10 00:20:00,49,9,25,15,30.28
2000-01-10 00:21:00,59,17,42,1,44.75
2000-01-10 00:22:00,21,3,13,5,14.31
2000-01-10 00:23:00,36,9,18,8,22.01
2000-01-10 00:24:00,76,18,55,3,58.35
2000-01-10 00:25:00,60,13,31,15,37.30
2000-01-10 00:26:00,31,9,20,2,22.12
2000-01-10 00:27:00,41,11,22,7,26.04
2000-01-10 00:28:00,78,10,43,26,50.83
2000-01-10 00:29:00,25,6,14,5,15.99
2000-01-10 00:30:00,269,28,188,53,197.63
2000-01-10 00:31:00,56,9,34,13,37.37
2000-01-10 00:32:00,35,4,23,7,24.57
2000-01-10 00:33:00,32,9,16,6,19.46
2000-01-10 00:34:00,36,10,19,6,22.72
2000-01-10 00:35:00,38,11,25,2,27.15
2000-01-10 00:36:00,37,6,20,12,23.43
2000-01-10 00:37:00,66,11,40,16,43.95
2000-01-10 00:38:00,57,13,41,3,43.02
2000-01-10 00:39:00,53,8,35,10,37.34
2000-01-10 00:40:00,43,9,27,7,29.22
2000-01-10 00:41:00,56,13,36,7,38.85
2000-01-10 00:42:00,28,4,22,2,22.17
2000-01-10 00:43:00,37,11,22,5,24.78
2000-01-10 00:44:00,40,10,22,8,25.40
2000-01-10 00:45:00,31,5,25,2,25.55
2000-01-10 00:46:00,24,3,15,6,16.30
2000-01-10 00:47:00,61,17,33,10,38.93
2000-01-10 00:48:00,97,13,60,24,66.18
2000-01-10 00:49:00,39,5,26,8,27.77
2000-01-10 00:50:00,33,10,21,2,23.68
2000-01-10 00:51:00,57,11,29,17,34.97
2000-01-10 00:52:00,59,10,44,5,45.70
2000-01-10 00:53:00,55,12,32,11,36.04
2000-01-10 00:54:00,59,17,38,4,41.46
2000-01-10 00:55:00,46,9,30,7,32.24
2000-01-10 00:56:00,33,9,20,3,22.10
2000-01-10 00:57:00,87,14,59,14,62.56
2000-01-10 00:58:00,32,3,24,5,24.41
2000-01-10 00:59:00,28,7,16,6,18.31
2000-01-10 01:00:00,345,98,178,69,214.73
2000-01-10 01:01:00,72,19,53,0,55.91
2000-01-10 01:02:00,33,9,24,0,25.54
2000-01-10 01:03:00,53,6,36,11,37.86
2000-01-10 01:04:00,26,5,14,7,16.31
2000-01-10 01:05:00,38,11,28,0,30.14
2000-01-10 01:06:00,104,19,67,18,71.93
2000-01-10 01:07:00,62,11,44,7,45.47
2000-01-10 01:08:00,32,8,23,0,24.73
2000-01-10 01:09:00,42,11,33,0,34.93
2000-01-10 01:10:00,77,8,49,20,53.73
2000-01-10 01:11:00,26,4,17,5,17.88
2000-01-10 01:12:00,56,6,30,20,36.34
2000-01-10 01:13:00,96,28,67,0,72.64
2000-01-10 01:14:00,53,11,37,5,38.83
2000-01-10 01:15:00,43,6,26,10,29.03
2000-01-10 01:16:00,62,7,41,14,44.33
2000-01-10 01:17:00,358,81,230,47,248.64
2000-01-10 01:18:00,78,10,54,15,56.40
2000-01-10 01:19:00,56,16,32,9,36.54
2000-01-10 01:20:00,51,13,27,11,31.88
2000-01-10 01:21:00,49,11,25,13,30.31
2000-01-10 01:22:00,39,8,23,8,25.73
2000-01-10 01:23:00,65,15,48,2,50.62
2000-01-10 01:24:00,58,12,37,9,40.08
2000-01-10 01:25:00,113,25,60,28,70.75
2000-01-10 01:26:00,30,6,18,5,19.93
2000-01-10 01:27:00,99,14,69,16,72.50
2000-01-10 01:28:00,50,7,33,10,35.40
2000-01-10 01:29:00,36,9,25,2,26.98
2000-01-10 01:30:00,100,25,51,24,61.62
2000-01-10 01:31:00,43,11,23,10,27.27
2000-01-10 01:32:00,134,24,84,26,91.24
2000-01-10 01:33:00,79,21,55,3,58.80
2000-01-10 01:34:00,61,11,45,4,46.90
2000-01-10 01:35:00,47,6,27,14,30.79
2000-01-10 01:36:00,36,10,24,2,25.83
2000-01-10 01:37:00,43,11,29,3,31.17
2000-01-10 01:38:00,46,5,23,17,29.50
2000-01-10 01:39:00,57,11,44,1,45.61
2000-01-10 01:40:00,32,4,19,9,21.31
2000-01-10 01:41:00,38,4,27,7,27.84
2000-01-10 01:42:00,48,11,32,5,34.23
2000-01-10 01:43:00,29,3,22,4,22.34
2000-01-10 01:44:00,54,10,30,14,34.30
2000-01-10 01:45:00,21,3,13,5,13.90
2000-01-10 01:46:00,50,5,36,9,37.76
2000-01-10 01:47:00,18,5,13,0,13.88
2000-01-10 01:48:00,50,8,39,2,39.88
2000-01-10 01:49:00,44,10,23,11,27.07
2000-01-10 01:50:00,67,19,46,3,49.67
2000-01-10 01:51:00,109,15,74,20,77.89
2000-01-10 01:52:00,58,17,45,0,47.86
2000-01-10 01:53:00,49,12,37,0,39.35
2000-01-10 01:54:00,47,7,28,12,30.80
2000-01-10 01:55:00,78,23,52,3,57.30
2000-01-10 01:56:00,55,16,32,7,36.26
2000-01-10 01:57:00,41,5,28,8,29.27
2000-01-10 01:58:00,42,9,32,1,33.31
2000-01-10 01:59:00,267,80,138,50,166.55
2000-01-10 02:00:00,47,10,36,1,37.06
2000-01-10 02:01:00,71,20,53,0,56.38
2000-01-10 02:02:00,66,13,43,10,45.86
2000-01-10 02:03:00,70,21,50,0,53.82
2000-01-10 02:04:00,55,8,42,6,42.95
2000-01-10 02:05:00,61,15,32,14,37.97
2000-01-10 02:06:00,143,22,107,14,110.32
2000-01-10 02:07:00,31,3,22,5,22.70
2000-01-10 02:08:00,31,4,22,4,23.22
2000-01-10 02:09:00,63,7,45,11,46.70
2000-01-10 02:10:00,48,6,36,6,36.77
2000-01-10 02:11:00,54,13,41,0,43.35
2000-01-10 02:12:00,54,12,43,0,44.44
2000-01-10 02:13:00,50,11,29,11,32.89
2000-01-10 02:14:00,42,11,22,9,26.44
2000-01-10 02:15:00,58,16,30,12,36.36
2000-01-10 02:16:00,249,32,156,61,170.64
2000-01-10 02:17:00,30,6,21,4,21.70
2000-01-10 02:18:00,46,7,32,8,33.31
2000-01-10 02:19:00,122,21,86,15,89.88
2000-01-10 02:20:00,48,9,33,6,34.72
2000-01-10 02:21:00,84,21,56,6,60.14
2000-01-10 02:22:00,38,9,25,4,26.97
2000-01-10 02:23:00,96,26,49,22,59.41
2000-01-10 02:24:00,77,12,59,6,60.49
2000-01-10 02:25:00,112,32,88,0,93.57
2000-01-10 02:26:00,48,6,36,5,37.09
2000-01-10 02:27:00,59,13,42,4,44.30
2000-01-10 02:28:00,55,7,28,20,35.01
2000-01-10 02:29:00,71,10,37,24,45.33
2000-01-10 02:30:00,311,40,187,84,209.29
2000-01-10 02:31:00,48,11,37,0,38.61
2000-01-10 02:32:00,77,21,49,8,53.52
2000-01-10 02:33:00,30,4,23,3,23.85
2000-01-10 02:34:00,29,8,20,2,21.11
2000-01-10 02:35:00,60,8,45,7,46.51
2000-01-10 02:36:00,71,16,55,0,57.58
2000-01-10 02:37:00,38,5,24,10,25.91
2000-01-10 02:38:00,23,5,13,6,14.57
2000-01-10 02:39:00,51,10,35,5,37.05
2000-01-10 02:40:00,80,9,54,18,57.20
2000-01-10 02:41:00,44,12,33,0,35.09
2000-01-10 02:42:00,28,3,16,8,18.76
2000-01-10 02:43:00,44,5,30,10,31.58
2000-01-10 02:44:00,80,21,57,3,60.45
2000-01-10 02:45:00,32,8,24,0,25.29
2000-01-10 02:46:00,66,17,49,0,51.71
2000-01-10 02:47:00,34,5,26,3,26.39
2000-01-10 02:48:00,60,13,42,6,44.05
