Device,AX3
DeviceId,DEMO_AX3_001
Start Time,2000-01-01 00:00:00
Stop Time,2000-01-10 23:59:00
Logging,60

timestamp,x,y,z,temperature
2000-01-09 19:31:00,843,264,1014,25.0
2000-01-09 19:32:00,544,537,468,25.0
2000-01-09 19:33:00,534,290,788,25.0
2000-01-09 19:34:00,310,542,581,25.0
2000-01-09 19:35:00,488,285,750,25.0
2000-01-09 19:36:00,625,383,615,25.0
2000-01-09 19:37:00,708,463,604,25.0
2000-01-09 19:38:00,474,245,623,25.0
2000-01-09 19:39:00,43,83,76,25.0
2000-01-09 19:40:00,524,582,512,25.0
2000-01-09 19:41:00,451,408,645,25.0
2000-01-09 19:42:00,358,855,520,25.0
2000-01-09 19:43:00,285,397,658,25.0
2000-01-09 19:44:00,364,463,797,25.0
2000-01-09 19:45:00,1118,1139,972,25.0
2000-01-09 19:46:00,350,665,506,25.0
2000-01-09 19:47:00,366,481,520,25.0
2000-01-09 19:48:00,354,268,491,25.0
2000-01-09 19:49:00,36,65,46,25.0
2000-01-09 19:50:00,426,387,357,25.0
2000-01-09 19:51:00,377,511,438,25.0
2000-01-09 19:52:00,368,440,721,25.0
2000-01-09 19:53:00,327,427,495,25.0
2000-01-09 19:54:00,338,542,435,25.0
2000-01-09 19:55:00,500,210,557,25.0
2000-01-09 19:56:00,87,60,110,25.0
2000-01-09 19:57:00,442,222,657,25.0
2000-01-09 19:58:00,438,413,388,25.0
2000-01-09 19:59:00,354,406,566,25.0
2000-01-09 20:00:00,283,272,416,25.0
2000-01-09 20:01:00,56,39,70,25.0
2000-01-09 20:02:00,285,588,504,25.0
2000-01-09 20:03:00,738,762,1192,25.0
2000-01-09 20:04:00,332,371,549,25.0
2000-01-09 20:05:00,1010,1042,904,25.0
2000-01-09 20:06:00,265,405,370,25.0
2000-01-09 20:07:00,322,280,429,25.0
2000-01-09 20:08:00,389,177,481,25.0
2000-01-09 20:09:00,238,317,445,25.0
2000-01-09 20:10:00,346,292,310,25.0
2000-01-09 20:11:00,338,370,374,25.0
2000-01-09 20:12:00,237,268,501,25.0
2000-01-09 20:13:00,324,304,391,25.0
2000-01-09 20:14:00,46,62,62,25.0
2000-01-09 20:15:00,404,358,407,25.0
2000-01-09 20:16:00,351,190,381,25.0
2000-01-09 20:17:00,295,341,331,25.0
2000-01-09 20:18:00,364,109,470,25.0
2000-01-09 20:19:00,44,72,96,25.0
2000-01-09 20:20:00,376,310,340,25.0
2000-01-09 20:21:00,339,293,380,25.0
2000-01-09 20:22:00,203,299,380,25.0
2000-01-09 20:23:00,368,166,490,25.0
2000-01-09 20:24:00,372,307,403,25.0
2000-01-09 20:25:00,303,206,484,25.0
2000-01-09 20:26:00,29,53,53,25.0
2000-01-09 20:27:00,188,309,427,25.0
2000-01-09 20:28:00,349,185,406,25.0
2000-01-09 20:29:00,49,70,81,25.0
2000-01-09 20:30:00,299,122,330,25.0
2000-01-09 20:31:00,255,118,369,25.0
2000-01-09 20:32:00,253,330,348,25.0
2000-01-09 20:33:00,213,273,273,25.0
2000-01-09 20:34:00,190,234,187,25.0
2000-01-09 20:35:00,192,272,389,25.0
2000-01-09 20:36:00,51,51,63,25.0
2000-01-09 20:37:00,203,239,238,25.0
2000-01-09 20:38:00,211,295,245,25.0
2000-01-09 20:39:00,295,222,228,25.0
2000-01-09 20:40:00,171,269,266,25.0
2000-01-09 20:41:00,292,166,303,25.0
2000-01-09 20:42:00,166,249,375,25.0
2000-01-09 20:43:00,226,265,222,25.0
2000-01-09 20:44:00,179,193,292,25.0
2000-01-09 20:45:00,158,353,271,25.0
2000-01-09 20:46:00,298,193,286,25.0
2000-01-09 20:47:00,171,257,196,25.0
2000-01-09 20:48:00,165,201,334,25.0
2000-01-09 20:49:00,24,20,40,25.0
2000-01-09 20:50:00,181,316,246,25.0
2000-01-09 20:51:00,279,113,312,25.0
2000-01-09 20:52:00,174,237,202,25.0
2000-01-09 20:53:00,216,101,279,25.0
2000-01-09 20:54:00,165,153,177,25.0
2000-01-09 20:55:00,193,191,229,25.0
2000-01-09 20:56:00,197,238,203,25.0
2000-01-09 20:57:00,217,110,252,25.0
2000-01-09 20:58:00,133,280,190,25.0
2000-01-09 20:59:00,182,159,230,25.0
2000-01-09 21:00:00,169,198,243,25.0
2000-01-09 21:01:00,23,32,30,25.0
2000-01-09 21:02:00,190,242,187,25.0
2000-01-09 21:03:00,164,128,274,25.0
2000-01-09 21:04:00,182,99,259,25.0
2000-01-09 21:05:00,214,195,239,25.0
2000-01-09 21:06:00,168,113,213,25.0
2000-01-09 21:07:00,158,153,300,25.0
2000-01-09 21:08:00,696,481,1062,25.0
2000-01-09 21:09:00,138,187,267,25.0
2000-01-09 21:10:00,14,12,24,25.0
2000-01-09 21:11:00,154,185,169,25.0
2000-01-09 21:12:00,94,122,163,25.0
2000-01-09 21:13:00,47,42,63,25.0
2000-01-09 21:14:00,135,221,176,25.0
2000-01-09 21:15:00,153,140,156,25.0
2000-01-09 21:16:00,112,123,213,25.0
2000-01-09 21:17:00,197,178,168,25.0
2000-01-09 21:18:00,186,100,188,25.0
2000-01-09 21:19:00,117,261,165,25.0
2000-01-09 21:20:00,115,147,249,25.0
2000-01-09 21:21:00,43,40,55,25.0
2000-01-09 21:22:00,150,75,174,25.0
2000-01-09 21:23:00,118,129,224,25.0
2000-01-09 21:24:00,118,182,165,25.0
2000-01-09 21:25:00,103,172,121,25.0
2000-01-09 21:26:00,31,37,55,25.0
2000-01-09 21:27:00,92,111,185,25.0
2000-01-09 21:28:00,138,90,169,25.0
2000-01-09 21:29:00,23,31,32,25.0
2000-01-09 21:30:00,87,173,129,25.0
2000-01-09 21:31:00,40,14,46,25.0
2000-01-09 21:32:00,115,111,165,25.0
2000-01-09 21:33:00,129,113,161,25.0
2000-01-09 21:34:00,129,125,120,25.0
2000-01-09 21:35:00,136,80,191,25.0
2000-01-09 21:36:00,103,125,214,25.0
2000-01-09 21:37:00,148,78,204,25.0
2000-01-09 21:38:00,948,709,740,25.0
2000-01-09 21:39:00,88,146,133,25.0
2000-01-09 21:40:00,82,116,191,25.0
2000-01-09 21:41:00,1109,906,1219,25.0
2000-01-09 21:42:00,86,114,139,25.0
2000-01-09 21:43:00,172,83,197,25.0
2000-01-09 21:44:00,89,103,171,25.0
2000-01-09 21:45:00,32,10,42,25.0
2000-01-09 21:46:00,146,147,141,25.0
2000-01-09 21:47:00,96,114,152,25.0
2000-01-09 21:48:00,95,149,157,25.0
2000-01-09 21:49:00,108,87,140,25.0
2000-01-09 21:50:00,117,120,132,25.0
2000-01-09 21:51:00,1173,475,1303,25.0
2000-01-09 21:52:00,88,156,118,25.0
2000-01-09 21:53:00,859,1256,1373,25.0
2000-01-09 21:54:00,144,93,157,25.0
2000-01-09 21:55:00,126,147,136,25.0
2000-01-09 21:56:00,63,120,97,25.0
2000-01-09 21:57:00,101,128,120,25.0
2000-01-09 21:58:00,21,23,40,25.0
2000-01-09 21:59:00,112,88,171,25.0
2000-01-09 22:00:00,703,837,730,25.0
2000-01-09 22:01:00,527,1028,882,25.0
2000-01-09 22:02:00,69,122,108,25.0
2000-01-09 22:03:00,107,69,132,25.0
2000-01-09 22:04:00,107,62,154,25.0
2000-01-09 22:05:00,114,94,101,25.0
2000-01-09 22:06:00,98,62,160,25.0
2000-01-09 22:07:00,83,77,142,25.0
2000-01-09 22:08:00,74,163,110,25.0
2000-01-09 22:09:00,91,150,109,25.0
2000-01-09 22:10:00,103,118,111,25.0
2000-01-09 22:11:00,70,108,150,25.0
2000-01-09 22:12:00,72,100,82,25.0
2000-01-09 22:13:00,60,98,140,25.0
2000-01-09 22:14:00,79,109,160,25.0
2000-01-09 22:15:00,89,79,87,25.0
2000-01-09 22:16:00,68,97,117,25.0
2000-01-09 22:17:00,595,836,1347,25.0
2000-01-09 22:18:00,124,90,141,25.0
2000-01-09 22:19:00,88,95,161,25.0
2000-01-09 22:20:00,101,119,96,25.0
2000-01-09 22:21:00,70,80,148,25.0
2000-01-09 22:22:00,73,99,129,25.0
2000-01-09 22:23:00,94,65,136,25.0
2000-01-09 22:24:00,105,62,135,25.0
2000-01-09 22:25:00,71,53,107,25.0
2000-01-09 22:26:00,119,77,117,25.0
2000-01-09 22:27:00,73,126,123,25.0
2000-01-09 22:28:00,104,65,91,25.0
2000-01-09 22:29:00,568,594,625,25.0
2000-01-09 22:30:00,16,10,22,25.0
2000-01-09 22:31:00,102,66,103,25.0
2000-01-09 22:32:00,78,94,141,25.0
2000-01-09 22:33:00,86,102,114,25.0
2000-01-09 22:34:00,94,41,125,25.0
2000-01-09 22:35:00,78,90,92,25.0
2000-01-09 22:36:00,150,83,149,25.0
2000-01-09 22:37:00,212,180,233,25.0
2000-01-09 22:38:00,103,38,140,25.0
2000-01-09 22:39:00,100,84,89,25.0
2000-01-09 22:40:00,10,11,17,25.0
2000-01-09 22:41:00,96,101,106,25.0
2000-01-09 22:42:00,102,82,97,25.0
2000-01-09 22:43:00,64,109,130,25.0
2000-01-09 22:44:00,79,45,118,25.0
2000-01-09 22:45:00,68,84,94,25.0
2000-01-09 22:46:00,16,14,28,25.0
2000-01-09 22:47:00,99,39,135,25.0
2000-01-09 22:48:00,121,54,144,25.0
2000-01-09 22:49:00,13,18,24,25.0
2000-01-09 22:50:00,65,74,87,25.0
2000-01-09 22:51:00,138,82,137,25.0
2000-01-09 22:52:00,542,341,814,25.0
2000-01-09 22:53:00,64,89,149,25.0
2000-01-09 22:54:00,59,90,104,25.0
2000-01-09 22:55:00,74,117,103,25.0
2000-01-09 22:56:00,51,121,82,25.0
2000-01-09 22:57:00,92,76,125,25.0
2000-01-09 22:58:00,108,34,136,25.0
2000-01-09 22:59:00,130,43,164,25.0
2000-01-09 23:00:00,8,17,5,25.0
2000-01-09 23:01:00,9,38,22,25.0
2000-01-09 23:02:00,5,14,5,25.0
2000-01-09 23:03:00,62,147,28,25.0
2000-01-09 23:04:00,14,34,11,25.0
2000-01-09 23:05:00,18,44,3,25.0
2000-01-09 23:06:00,8,21,2,25.0
2000-01-09 23:07:00,24,63,29,25.0
2000-01-09 23:08:00,17,76,12,25.0
2000-01-09 23:09:00,8,32,15,25.0
2000-01-09 23:10:00,10,27,3,25.0
2000-01-09 23:11:00,9,47,31,25.0
2000-01-09 23:12:00,9,58,6,25.0
2000-01-09 23:13:00,18,65,0,25.0
2000-01-09 23:14:00,2,8,1,25.0
2000-01-09 23:15:00,6,28,13,25.0
2000-01-09 23:16:00,8,55,7,25.0
2000-01-09 23:17:00,8,25,0,25.0
2000-01-09 23:18:00,15,33,11,25.0
2000-01-09 23:19:00,15,34,10,25.0
2000-01-09 23:20:00,7,16,6,25.0
2000-01-09 23:21:00,5,19,0,25.0
2000-01-09 23:22:00,25,81,12,25.0
2000-01-09 23:23:00,11,34,4,25.0
2000-01-09 23:24:00,11,32,0,25.0
2000-01-09 23:25:00,18,55,0,25.0
2000-01-09 23:26:00,5,43,6,25.0
2000-01-09 23:27:00,4,24,14,25.0
2000-01-09 23:28:00,7,49,6,25.0
2000-01-09 23:29:00,9,54,18,25.0
2000-01-09 23:30:00,12,64,23,25.0
2000-01-09 23:31:00,4,21,6,25.0
2000-01-09 23:32:00,13,42,22,25.0
2000-01-09 23:33:00,7,42,15,25.0
2000-01-09 23:34:00,14,28,5,25.0
2000-01-09 23:35:00,4,11,3,25.0
2000-01-09 23:36:00,8,25,6,25.0
2000-01-09 23:37:00,6,13,4,25.0
2000-01-09 23:38:00,9,31,5,25.0
2000-01-09 23:39:00,3,16,11,25.0
2000-01-09 23:40:00,8,45,18,25.0
2000-01-09 23:41:00,31,65,32,25.0
2000-01-09 23:42:00,6,20,8,25.0
2000-01-09 23:43:00,3,10,1,25.0
2000-01-09 23:44:00,5,17,2,25.0
2000-01-09 23:45:00,8,27,3,25.0
2000-01-09 23:46:00,4,22,4,25.0
2000-01-09 23:47:00,14,51,3,25.0
2000-01-09 23:48:00,10,30,14,25.0
2000-01-09 23:49:00,5,19,4,25.0
2000-01-09 23:50:00,13,42,21,25.0
2000-01-09 23:51:00,4,16,6,25.0
2000-01-09 23:52:00,10,39,25,25.0
2000-01-09 23:53:00,23,64,0,25.0
2000-01-09 23:54:00,5,18,1,25.0
2000-01-09 23:55:00,8,44,19,25.0
2000-01-09 23:56:00,10,33,6,25.0
2000-01-09 23:57:00,4,15,5,25.0
2000-01-09 23:58:00,54,203,7,25.0
2000-01-09 23:59:00,6,19,2,25.0
2000-01-10 00:00:00,3,12,7,25.0
2000-01-10 00:01:00,10,53,9,25.0
2000-01-10 00:02:00,16,97,23,25.0
2000-01-10 00:03:00,10,29,5,25.0
2000-01-10 00:04:00,3,15,4,25.0
2000-01-10 00:05:00,17,60,12,25.0
2000-01-10 00:06:00,11,39,11,25.0
2000-01-10 00:07:00,11,31,2,25.0
2000-01-10 00:08:00,10,28,5,25.0
2000-01-10 00:09:00,24,55,4,25.0
2000-01-10 00:10:00,13,39,0,25.0
2000-01-10 00:11:00,12,26,13,25.0
2000-01-10 00:12:00,8,24,8,25.0
2000-01-10 00:13:00,14,29,12,25.0
2000-01-10 00:14:00,5,30,7,25.0
2000-01-10 00:15:00,8,17,2,25.0
2000-01-10 00:16:00,10,30,7,25.0
2000-01-10 00:17:00,5,23,2,25.0
2000-01-10 00:18:00,12,24,4,25.0
2000-01-10 00:19:00,11,54,9,25.0
2000-01-10 00:20:00,9,25,15,25.0
2000-01-10 00:21:00,17,42,1,25.0
2000-01-10 00:22:00,3,13,5,25.0
2000-01-10 00:23:00,9,18,8,25.0
2000-01-10 00:24:00,18,55,3,25.0
2000-01-10 00:25:00,13,31,15,25.0
2000-01-10 00:26:00,9,20,2,25.0
2000-01-10 00:27:00,11,22,7,25.0
2000-01-10 00:28:00,10,43,26,25.0
2000-01-10 00:29:00,6,14,5,25.0
2000-01-10 00:30:00,28,188,53,25.0
2000-01-10 00:31:00,9,34,13,25.0
2000-01-10 00:32:00,4,23,7,25.0
2000-01-10 00:33:00,9,16,6,25.0
2000-01-10 00:34:00,10,19,6,25.0
2000-01-10 00:35:00,11,25,2,25.0
2000-01-10 00:36:00,6,20,12,25.0
2000-01-10 00:37:00,11,40,16,25.0
2000-01-10 00:38:00,13,41,3,25.0
2000-01-10 00:39:00,8,35,10,25.0
2000-01-10 00:40:00,9,27,7,25.0
2000-01-10 00:41:00,13,36,7,25.0
2000-01-10 00:42:00,4,22,2,25.0
2000-01-10 00:43:00,11,22,5,25.0
2000-01-10 00:44:00,10,22,8,25.0
2000-01-10 00:45:00,5,25,2,25.0
2000-01-10 00:46:00,3,15,6,25.0
2000-01-10 00:47:00,17,33,10,25.0
2000-01-10 00:48:00,13,60,24,25.0
2000-01-10 00:49:00,5,26,8,25.0
2000-01-10 00:50:00,10,21,2,25.0
2000-01-10 00:51:00,11,29,17,25.0
2000-01-10 00:52:00,10,44,5,25.0
2000-01-10 00:53:00,12,32,11,25.0
2000-01-10 00:54:00,17,38,4,25.0
2000-01-10 00:55:00,9,30,7,25.0
2000-01-10 00:56:00,9,20,3,25.0
2000-01-10 00:57:00,14,59,14,25.0
2000-01-10 00:58:00,3,24,5,25.0
2000-01-10 00:59:00,7,16,6,25.0
2000-01-10 01:00:00,98,178,69,25.0
2000-01-10 01:01:00,19,53,0,25.0
2000-01-10 01:02:00,9,24,0,25.0
2000-01-10 01:03:00,6,36,11,25.0
2000-01-10 01:04:00,5,14,7,25.0
2000-01-10 01:05:00,11,28,0,25.0
2000-01-10 01:06:00,19,67,18,25.0
2000-01-10 01:07:00,11,44,7,25.0
2000-01-10 01:08:00,8,23,0,25.0
2000-01-10 01:09:00,11,33,0,25.0
2000-01-10 01:10:00,8,49,20,25.0
2000-01-10 01:11:00,4,17,5,25.0
2000-01-10 01:12:00,6,30,20,25.0
2000-01-10 01:13:00,28,67,0,25.0
2000-01-10 01:14:00,11,37,5,25.0
2000-01-10 01:15:00,6,26,10,25.0
2000-01-10 01:16:00,7,41,14,25.0
2000-01-10 01:17:00,81,230,47,25.0
2000-01-10 01:18:00,10,54,15,25.0
2000-01-10 01:19:00,16,32,9,25.0
2000-01-10 01:20:00,13,27,11,25.0
2000-01-10 01:21:00,11,25,13,25.0
2000-01-10 01:22:00,8,23,8,25.0
2000-01-10 01:23:00,15,48,2,25.0
2000-01-10 01:24:00,12,37,9,25.0
2000-01-10 01:25:00,25,60,28,25.0
2000-01-10 01:26:00,6,18,5,25.0
2000-01-10 01:27:00,14,69,16,25.0
2000-01-10 01:28:00,7,33,10,25.0
2000-01-10 01:29:00,9,25,2,25.0
2000-01-10 01:30:00,25,51,24,25.0
2000-01-10 01:31:00,11,23,10,25.0
2000-01-10 01:32:00,24,84,26,25.0
2000-01-10 01:33:00,21,55,3,25.0
2000-01-10 01:34:00,11,45,4,25.0
2000-01-10 01:35:00,6,27,14,25.0
2000-01-10 01:36:00,10,24,2,25.0
2000-01-10 01:37:00,11,29,3,25.0
2000-01-10 01:38:00,5,23,17,25.0
2000-01-10 01:39:00,11,44,1,25.0
2000-01-10 01:40:00,4,19,9,25.0
2000-01-10 01:41:00,4,27,7,25.0
2000-01-10 01:42:00,11,32,5,25.0
2000-01-10 01:43:00,3,22,4,25.0
2000-01-10 01:44:00,10,30,14,25.0
2000-01-10 01:45:00,3,13,5,25.0
2000-01-10 01:46:00,5,36,9,25.0
2000-01-10 01:47:00,5,13,0,25.0
2000-01-10 01:48:00,8,39,2,25.0
2000-01-10 01:49:00,10,23,11,25.0
2000-01-10 01:50:00,19,46,3,25.0
2000-01-10 01:51:00,15,74,20,25.0
2000-01-10 01:52:00,17,45,0,25.0
2000-01-10 01:53:00,12,37,0,25.0
2000-01-10 01:54:00,7,28,12,25.0
2000-01-10 01:55:00,23,52,3,25.0
2000-01-10 01:56:00,16,32,7,25.0
2000-01-10 01:57:00,5,28,8,25.0
2000-01-10 01:58:00,9,32,1,25.0
2000-01-10 01:59:00,80,138,50,25.0
2000-01-10 02:00:00,10,36,1,25.0
2000-01-10 02:01:00,20,53,0,25.0
2000-01-10 02:02:00,13,43,10,25.0
2000-01-10 02:03:00,21,50,0,25.0
2000-01-10 02:04:00,8,42,6,25.0
2000-01-10 02:05:00,15,32,14,25.0
2000-01-10 02:06:00,22,107,14,25.0
2000-01-10 02:07:00,3,22,5,25.0
2000-01-10 02:08:00,4,22,4,25.0
2000-01-10 02:09:00,7,45,11,25.0
2000-01-10 02:10:00,6,36,6,25.0
2000-01-10 02:11:00,13,41,0,25.0
2000-01-10 02:12:00,12,43,0,25.0
2000-01-10 02:13:00,11,29,11,25.0
2000-01-10 02:14:00,11,22,9,25.0
2000-01-10 02:15:00,16,30,12,25.0
2000-01-10 02:16:00,32,156,61,25.0
2000-01-10 02:17:00,6,21,4,25.0
2000-01-10 02:18:00,7,32,8,25.0
2000-01-10 02:19:00,21,86,15,25.0
2000-01-10 02:20:00,9,33,6,25.0
2000-01-10 02:21:00,21,56,6,25.0
2000-01-10 02:22:00,9,25,4,25.0
2000-01-10 02:23:00,26,49,22,25.0
2000-01-10 02:24:00,12,59,6,25.0
2000-01-10 02:25:00,32,88,0,25.0
2000-01-10 02:26:00,6,36,5,25.0
2000-01-10 02:27:00,13,42,4,25.0
2000-01-10 02:28:00,7,28,20,25.0
2000-01-10 02:29:00,10,37,24,25.0
2000-01-10 02:30:00,40,187,84,25.0
2000-01-10 02:31:00,11,37,0,25.0
2000-01-10 02:32:00,21,49,8,25.0
2000-01-10 02:33:00,4,23,3,25.0
2000-01-10 02:34:00,8,20,2,25.0
2000-01-10 02:35:00,8,45,7,25.0
2000-01-10 02:36:00,16,55,0,25.0
2000-01-10 02:37:00,5,24,10,25.0
2000-01-10 02:38:00,5,13,6,25.0
2000-01-10 02:39:00,10,35,5,25.0
2000-01-10 02:40:00,9,54,18,25.0
2000-01-10 02:41:00,12,33,0,25.0
2000-01-10 02:42:00,3,16,8,25.0
2000-01-10 02:43:00,5,30,10,25.0
2000-01-10 02:44:00,21,57,3,25.0
2000-01-10 02:45:00,8,24,0,25.0
2000-01-10 02:46:00,17,49,0,25.0
2000-01-10 02:47:00,5,26,3,25.0
2000-01-10 02:48:00,13,42,6,25.0
2000-01-10 02:49:00,11,40,0,25.0
2000-01-10 02:50:00,5,18,2,25.0
2000-01-10 02:51:00,3,20,4,25.0
2000-01-10 02:52:00,12,47,11,25.0
2000-01-10 02:53:00,4,13,2,25.0
2000-01-10 02:54:00,11,34,0,25.0
2000-01-10 02:55:00,6,36,7,25.0
2000-01-10 02:56:00,15,53,22,25.0
2000-01-10 02:57:00,12,54,6,25.0
2000-01-10 02:58:00,5,21,3,25.0
2000-01-10 02:59:00,8,22,5,25.0
2000-01-10 03:00:00,5,29,8,25.0
2000-01-10 03:01:00,5,13,5,25.0
2000-01-10 03:02:00,11,33,16,25.0
2000-01-10 03:03:00,12,38,4,25.0
2000-01-10 03:04:00,12,34,1,25.0
2000-01-10 03:05:00,71,210,27,25.0
2000-01-10 03:06:00,25,76,19,25.0
2000-01-10 03:07:00,9,21,2,25.0
2000-01-10 03:08:00,90,226,104,25.0
2000-01-10 03:09:00,5,9,3,25.0
2000-01-10 03:10:00,32,64,30,25.0
2000-01-10 03:11:00,3,11,5,25.0
2000-01-10 03:12:00,7,20,4,25.0
2000-01-10 03:13:00,7,35,2,25.0
2000-01-10 03:14:00,16,41,0,25.0
2000-01-10 03:15:00,7,36,25,25.0
2000-01-10 03:16:00,7,39,16,25.0
2000-01-10 03:17:00,18,42,12,25.0
2000-01-10 03:18:00,5,14,4,25.0
2000-01-10 03:19:00,6,16,10,25.0
2000-01-10 03:20:00,18,36,11,25.0
2000-01-10 03:21:00,9,24,1,25.0
2000-01-10 03:22:00,72,181,34,25.0
2000-01-10 03:23:00,5,16,9,25.0
2000-01-10 03:24:00,21,80,0,25.0
2000-01-10 03:25:00,4,23,11,25.0
2000-01-10 03:26:00,9,24,0,25.0
2000-01-10 03:27:00,11,29,7,25.0
2000-01-10 03:28:00,9,17,7,25.0
2000-01-10 03:29:00,14,31,3,25.0
2000-01-10 03:30:00,20,63,12,25.0
2000-01-10 03:31:00,7,20,0,25.0
2000-01-10 03:32:00,7,27,2,25.0
2000-01-10 03:33:00,12,79,14,25.0
2000-01-10 03:34:00,4,17,12,25.0
2000-01-10 03:35:00,5,21,15,25.0
2000-01-10 03:36:00,13,33,0,25.0
2000-01-10 03:37:00,4,25,11,25.0
2000-01-10 03:38:00,4,16,1,25.0
2000-01-10 03:39:00,6,15,7,25.0
2000-01-10 03:40:00,11,33,20,25.0
2000-01-10 03:41:00,6,18,0,25.0
2000-01-10 03:42:00,6,15,4,25.0
2000-01-10 03:43:00,10,28,6,25.0
2000-01-10 03:44:00,25,54,9,25.0
2000-01-10 03:45:00,9,24,0,25.0
2000-01-10 03:46:00,8,21,0,25.0
2000-01-10 03:47:00,15,53,4,25.0
2000-01-10 03:48:00,23,63,0,25.0
2000-01-10 03:49:00,3,19,3,25.0
2000-01-10 03:50:00,6,24,3,25.0
2000-01-10 03:51:00,12,46,2,25.0
2000-01-10 03:52:00,10,21,6,25.0
2000-01-10 03:53:00,3,22,4,25.0
2000-01-10 03:54:00,8,33,10,25.0
2000-01-10 03:55:00,17,78,3,25.0
2000-01-10 03:56:00,11,47,25,25.0
2000-01-10 03:57:00,42,121,1,25.0
2000-01-10 03:58:00,4,17,4,25.0
2000-01-10 03:59:00,7,19,8,25.0
2000-01-10 04:00:00,9,53,20,25.0
2000-01-10 04:01:00,15,64,11,25.0
2000-01-10 04:02:00,24,64,0,25.0
2000-01-10 04:03:00,18,59,17,25.0
2000-01-10 04:04:00,14,53,31,25.0
2000-01-10 04:05:00,10,46,12,25.0
2000-01-10 04:06:00,10,25,1,25.0
2000-01-10 04:07:00,69,200,50,25.0
2000-01-10 04:08:00,18,47,0,25.0
2000-01-10 04:09:00,12,74,13,25.0
2000-01-10 04:10:00,4,19,5,25.0
2000-01-10 04:11:00,7,21,6,25.0
2000-01-10 04:12:00,9,60,10,25.0
2000-01-10 04:13:00,12,27,2,25.0
2000-01-10 04:14:00,8,18,6,25.0
2000-01-10 04:15:00,14,39,0,25.0
2000-01-10 04:16:00,13,23,9,25.0
2000-01-10 04:17:00,12,32,8,25.0
2000-01-10 04:18:00,10,38,10,25.0
2000-01-10 04:19:00,7,21,14,25.0
2000-01-10 04:20:00,15,38,5,25.0
2000-01-10 04:21:00,14,27,13,25.0
2000-01-10 04:22:00,21,49,16,25.0
2000-01-10 04:23:00,10,59,25,25.0
2000-01-10 04:24:00,3,18,12,25.0
2000-01-10 04:25:00,8,24,13,25.0
2000-01-10 04:26:00,12,35,11,25.0
2000-01-10 04:27:00,5,21,13,25.0
2000-01-10 04:28:00,10,35,17,25.0
2000-01-10 04:29:00,11,21,8,25.0
2000-01-10 04:30:00,8,34,12,25.0
2000-01-10 04:31:00,6,28,3,25.0
2000-01-10 04:32:00,6,23,11,25.0
2000-01-10 04:33:00,11,25,7,25.0
2000-01-10 04:34:00,10,27,10,25.0
2000-01-10 04:35:00,23,76,18,25.0
2000-01-10 04:36:00,5,19,3,25.0
2000-01-10 04:37:00,13,46,5,25.0
2000-01-10 04:38:00,6,23,7,25.0
2000-01-10 04:39:00,18,86,38,25.0
2000-01-10 04:40:00,5,10,4,25.0
2000-01-10 04:41:00,6,44,6,25.0
2000-01-10 04:42:00,42,104,26,25.0
2000-01-10 04:43:00,19,86,19,25.0
2000-01-10 04:44:00,7,39,9,25.0
2000-01-10 04:45:00,6,34,16,25.0
2000-01-10 04:46:00,8,19,6,25.0
2000-01-10 04:47:00,11,30,0,25.0
2000-01-10 04:48:00,6,38,7,25.0
2000-01-10 04:49:00,13,25,12,25.0
2000-01-10 04:50:00,12,25,9,25.0
2000-01-10 04:51:00,6,24,11,25.0
2000-01-10 04:52:00,4,23,5,25.0
2000-01-10 04:53:00,9,18,4,25.0
2000-01-10 04:54:00,16,35,10,25.0
2000-01-10 04:55:00,13,32,6,25.0
2000-01-10 04:56:00,14,41,1,25.0
2000-01-10 04:57:00,32,66,19,25.0
2000-01-10 04:58:00,9,18,3,25.0
2000-01-10 04:59:00,83,349,68,25.0
2000-01-10 05:00:00,6,31,2,25.0
2000-01-10 05:01:00,22,67,0,25.0
2000-01-10 05:02:00,11,32,2,25.0
2000-01-10 05:03:00,26,110,15,25.0
2000-01-10 05:04:00,14,74,49,25.0
2000-01-10 05:05:00,11,62,5,25.0
2000-01-10 05:06:00,45,91,40,25.0
2000-01-10 05:07:00,10,43,5,25.0
2000-01-10 05:08:00,18,36,12,25.0
2000-01-10 05:09:00,26,68,0,25.0
2000-01-10 05:10:00,7,28,18,25.0
2000-01-10 05:11:00,5,22,3,25.0
2000-01-10 05:12:00,16,64,30,25.0
2000-01-10 05:13:00,8,28,2,25.0
2000-01-10 05:14:00,25,80,19,25.0
2000-01-10 05:15:00,9,28,11,25.0
2000-01-10 05:16:00,9,45,7,25.0
2000-01-10 05:17:00,2,12,2,25.0
2000-01-10 05:18:00,8,35,9,25.0
2000-01-10 05:19:00,9,44,2,25.0
2000-01-10 05:20:00,12,27,4,25.0
2000-01-10 05:21:00,20,55,0,25.0
2000-01-10 05:22:00,16,69,25,25.0
2000-01-10 05:23:00,11,52,29,25.0
2000-01-10 05:24:00,24,98,13,25.0
2000-01-10 05:25:00,7,30,2,25.0
2000-01-10 05:26:00,14,31,16,25.0
2000-01-10 05:27:00,6,36,8,25.0
2000-01-10 05:28:00,8,34,12,25.0
2000-01-10 05:29:00,35,101,1,25.0
2000-01-10 05:30:00,8,22,3,25.0
2000-01-10 05:31:00,5,23,6,25.0
2000-01-10 05:32:00,19,52,15,25.0
2000-01-10 05:33:00,4,17,4,25.0
2000-01-10 05:34:00,15,47,3,25.0
