------------ Data Table File Created By ActiGraph wGT3XBT ActiLife v6.13.4 Firmware v1.9.2 date format M/d/yyyy Filter Normal -----------
Serial Number: DEMO12345678
Start Time 00:00:00
Start Date 1/1/2000
Epoch Period (hh:mm:ss) 00:01:00
Download Time 12:00:00
Download Date 1/10/2000
Current Memory Address: 0
Current Battery Voltage: 4.18     Mode = 61
--------------------------------------------------
Date,Time,Axis1,Axis2,Axis3,Steps,Lux,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude
1/9/2000,15:47:00,641,648,958,22,1954,0,30,20,10,1322.04
1/9/2000,15:48:00,749,523,1054,23,886,0,30,20,10,1394.91
1/9/2000,15:49:00,299,728,795,18,254,0,30,20,10,1118.73
1/9/2000,15:50:00,105,188,273,5,920,0,30,20,10,347.70
1/9/2000,15:51:00,884,477,764,21,220,0,30,20,10,1261.46
1/9/2000,15:52:00,596,758,789,21,486,0,30,20,10,1245.57
1/9/2000,15:53:00,91,134,221,4,273,0,30,20,10,273.76
1/9/2000,15:54:00,489,936,932,23,1256,0,30,20,10,1408.35
1/9/2000,15:55:00,581,674,960,22,1326,0,30,20,10,1308.83
1/9/2000,15:56:00,344,539,795,16,1207,0,30,20,10,1020.30
1/9/2000,15:57:00,889,662,1074,26,252,0,30,20,10,1543.32
1/9/2000,15:58:00,694,561,1109,23,1109,0,30,20,10,1423.79
1/9/2000,15:59:00,615,601,1046,22,1203,0,30,20,10,1354.03
1/9/2000,16:00:00,782,491,973,22,1601,0,30,20,10,1341.34
1/9/2000,16:01:00,564,705,1023,22,1631,0,30,20,10,1364.41
1/9/2000,16:02:00,881,598,803,22,1796,0,30,20,10,1334.18
1/9/2000,16:03:00,520,456,910,18,291,0,30,20,10,1143.05
1/9/2000,16:04:00,601,818,839,22,700,0,30,20,10,1317.13
1/9/2000,16:05:00,746,560,1060,23,222,0,30,20,10,1412.53
1/9/2000,16:06:00,921,588,1139,26,150,0,30,20,10,1578.16
1/9/2000,16:07:00,477,630,864,19,652,0,30,20,10,1171.04
1/9/2000,16:08:00,147,152,242,5,1044,0,30,20,10,321.55
1/9/2000,16:09:00,1063,542,860,24,189,0,30,20,10,1471.27
1/9/2000,16:10:00,855,950,821,26,547,0,30,20,10,1518.95
1/9/2000,16:11:00,792,462,903,21,689,0,30,20,10,1287.37
1/9/2000,16:12:00,171,151,200,5,852,0,30,20,10,303.60
1/9/2000,16:13:00,809,633,691,21,299,0,30,20,10,1238.02
1/9/2000,16:14:00,256,170,184,6,707,0,30,20,10,357.99
1/9/2000,16:15:00,612,767,1037,24,1274,0,30,20,10,1427.75
1/9/2000,16:16:00,461,803,980,22,1664,0,30,20,10,1348.26
1/9/2000,16:17:00,671,661,960,22,688,0,30,20,10,1344.77
1/9/2000,16:18:00,632,647,875,21,175,0,30,20,10,1258.57
1/9/2000,16:19:00,1495,1130,1486,41,420,0,30,20,10,2391.47
1/9/2000,16:20:00,693,609,1016,23,1901,0,30,20,10,1372.26
1/9/2000,16:21:00,235,115,165,5,432,0,30,20,10,309.86
1/9/2000,16:22:00,735,754,823,23,826,0,30,20,10,1336.18
1/9/2000,16:23:00,97,192,259,5,859,0,30,20,10,336.23
1/9/2000,16:24:00,1094,1342,1915,43,803,0,30,20,10,2580.94
1/9/2000,16:25:00,497,726,1043,22,1542,0,30,20,10,1364.29
1/9/2000,16:26:00,740,472,1090,23,1582,0,30,20,10,1399.36
1/9/2000,16:27:00,757,1212,1937,39,123,0,30,20,10,2406.63
1/9/2000,16:28:00,505,620,964,20,728,0,30,20,10,1251.91
1/9/2000,16:29:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:30:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:31:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:32:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:33:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:34:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:35:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:36:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:37:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:38:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:39:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:40:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:41:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:42:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:43:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:44:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:45:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:46:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:47:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:48:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:49:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:50:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:51:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:52:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:53:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:54:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:55:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:56:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:57:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:58:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,16:59:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:00:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:01:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:02:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:03:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:04:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:05:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:06:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:07:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:08:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:09:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:10:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:11:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:12:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:13:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:14:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:15:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:16:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:17:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:18:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:19:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:20:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:21:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:22:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:23:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:24:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:25:00,5,9,14,0,0,60,0,0,0,16.92
1/9/2000,17:26:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:27:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:28:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:29:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:30:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:31:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:32:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:33:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:34:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:35:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:36:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:37:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:38:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:39:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:40:00,13,10,12,0,0,60,0,0,0,20.33
1/9/2000,17:41:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:42:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:43:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:44:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:45:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:46:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:47:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:48:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:49:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:50:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:51:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:52:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:53:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:54:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:55:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:56:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:57:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:58:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,17:59:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:00:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:01:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:02:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:03:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:04:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:05:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:06:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:07:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:08:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:09:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:10:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:11:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:12:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:13:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:14:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:15:00,18,17,2,0,0,60,0,0,0,25.11
1/9/2000,18:16:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:17:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:18:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:19:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:20:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:21:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:22:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:23:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:24:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:25:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:26:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:27:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:28:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:29:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:30:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:31:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:32:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:33:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:34:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:35:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:36:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:37:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:38:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:39:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:40:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:41:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:42:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:43:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:44:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:45:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:46:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:47:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:48:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:49:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:50:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:51:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:52:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:53:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:54:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:55:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:56:00,2,7,10,0,0,60,0,0,0,12.32
1/9/2000,18:57:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:58:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,18:59:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,19:00:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,19:01:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,19:02:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,19:03:00,1,4,12,0,0,60,0,0,0,13.04
1/9/2000,19:04:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,19:05:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,19:06:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,19:07:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,19:08:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,19:09:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,19:10:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,19:11:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,19:12:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,19:13:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,19:14:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,19:15:00,0,0,0,0,0,60,0,0,0,0.00
1/9/2000,19:16:00,507,510,693,17,1496,0,30,20,10,998.71
1/9/2000,19:17:00,476,433,642,15,1001,0,30,20,10,908.76
1/9/2000,19:18:00,676,364,579,16,844,0,30,20,10,961.80
1/9/2000,19:19:00,514,458,488,14,1047,0,30,20,10,844.16
1/9/2000,19:20:00,100,99,168,3,1850,0,30,20,10,218.69
1/9/2000,19:21:00,82,84,99,2,569,0,30,20,10,153.79
1/9/2000,19:22:00,1020,961,1930,39,310,0,30,20,10,2385.34
1/9/2000,19:23:00,135,535,668,13,609,0,30,20,10,866.33
1/9/2000,19:24:00,911,798,1451,31,527,0,30,20,10,1889.79
1/9/2000,19:25:00,429,404,585,14,322,0,30,20,10,830.79
1/9/2000,19:26:00,394,492,597,14,1377,0,30,20,10,868.39
1/9/2000,19:27:00,429,503,577,15,1906,0,30,20,10,877.51
1/9/2000,19:28:00,396,295,621,13,1852,0,30,20,10,793.46
1/9/2000,19:29:00,112,87,117,3,1726,0,30,20,10,183.88
1/9/2000,19:30:00,563,472,569,16,1462,0,30,20,10,929.00
1/9/2000,19:31:00,264,843,1014,21,708,0,30,20,10,1344.73
1/9/2000,19:32:00,537,544,468,15,174,0,30,20,10,896.82
1/9/2000,19:33:00,290,534,788,16,1319,0,30,20,10,994.68
1/9/2000,19:34:00,542,310,581,14,1575,0,30,20,10,853.16
1/9/2000,19:35:00,285,488,750,15,1761,0,30,20,10,938.39
1/9/2000,19:36:00,383,625,615,16,608,0,30,20,10,956.79
1/9/2000,19:37:00,463,708,604,17,133,0,30,20,10,1039.62
1/9/2000,19:38:00,245,474,623,13,279,0,30,20,10,820.32
1/9/2000,19:39:00,83,43,76,2,1519,0,30,20,10,120.10
1/9/2000,19:40:00,582,524,512,16,1938,0,30,20,10,935.64
1/9/2000,19:41:00,408,451,645,15,1684,0,30,20,10,886.41
1/9/2000,19:42:00,855,358,520,17,225,0,30,20,10,1062.76
1/9/2000,19:43:00,397,285,658,13,1439,0,30,20,10,819.70
1/9/2000,19:44:00,463,364,797,16,1335,0,30,20,10,990.85
1/9/2000,19:45:00,1139,1118,972,32,182,0,30,20,10,1869.07
1/9/2000,19:46:00,665,350,506,15,937,0,30,20,10,905.56
1/9/2000,19:47:00,481,366,520,13,1399,0,30,20,10,797.49
1/9/2000,19:48:00,268,354,491,11,701,0,30,20,10,662.12
1/9/2000,19:49:00,65,36,46,1,1416,0,30,20,10,87.72
1/9/2000,19:50:00,387,426,357,11,1946,0,30,20,10,677.43
1/9/2000,19:51:00,511,377,438,13,350,0,30,20,10,771.36
1/9/2000,19:52:00,440,368,721,15,1791,0,30,20,10,921.25
1/9/2000,19:53:00,427,327,495,12,1408,0,30,20,10,730.92
1/9/2000,19:54:00,542,338,435,13,766,0,30,20,10,773.16
1/9/2000,19:55:00,210,500,557,12,651,0,30,20,10,777.90
1/9/2000,19:56:00,60,87,110,2,962,0,30,20,10,152.49
1/9/2000,19:57:00,222,442,657,13,1403,0,30,20,10,821.92
1/9/2000,19:58:00,413,438,388,12,1470,0,30,20,10,716.15
1/9/2000,19:59:00,406,354,566,13,1032,0,30,20,10,781.74
1/9/2000,20:00:00,272,283,416,9,1299,0,30,20,10,572.36
1/9/2000,20:01:00,39,56,70,1,568,0,30,20,10,98.15
1/9/2000,20:02:00,588,285,504,13,960,0,30,20,10,825.70
1/9/2000,20:03:00,762,738,1192,26,1274,0,30,20,10,1595.93
1/9/2000,20:04:00,371,332,549,12,381,0,30,20,10,740.65
1/9/2000,20:05:00,1042,1010,904,29,832,0,30,20,10,1709.59
1/9/2000,20:06:00,405,265,370,10,1224,0,30,20,10,609.43
1/9/2000,20:07:00,280,322,429,10,418,0,30,20,10,604.97
1/9/2000,20:08:00,177,389,481,10,1286,0,30,20,10,643.48
1/9/2000,20:09:00,317,238,445,10,123,0,30,20,10,596.11
1/9/2000,20:10:00,292,346,310,9,332,0,30,20,10,548.73
1/9/2000,20:11:00,370,338,374,10,1394,0,30,20,10,625.04
1/9/2000,20:12:00,268,237,501,10,895,0,30,20,10,615.32
1/9/2000,20:13:00,304,324,391,10,853,0,30,20,10,591.45
1/9/2000,20:14:00,62,46,62,1,1192,0,30,20,10,98.63
1/9/2000,20:15:00,358,404,407,11,161,0,30,20,10,676.38
1/9/2000,20:16:00,190,351,381,9,1093,0,30,20,10,551.62
1/9/2000,20:17:00,341,295,331,9,976,0,30,20,10,559.71
1/9/2000,20:18:00,109,364,470,9,870,0,30,20,10,604.11
1/9/2000,20:19:00,72,44,96,2,829,0,30,20,10,128.04
1/9/2000,20:20:00,310,376,340,10,548,0,30,20,10,594.31
1/9/2000,20:21:00,293,339,380,10,642,0,30,20,10,587.36
1/9/2000,20:22:00,299,203,380,8,778,0,30,20,10,524.83
1/9/2000,20:23:00,166,368,490,10,1215,0,30,20,10,635.10
1/9/2000,20:24:00,307,372,403,10,557,0,30,20,10,628.53
1/9/2000,20:25:00,206,303,484,9,851,0,30,20,10,607.11
1/9/2000,20:26:00,53,29,53,1,1179,0,30,20,10,80.79
1/9/2000,20:27:00,309,188,427,9,179,0,30,20,10,559.22
1/9/2000,20:28:00,185,349,406,9,1072,0,30,20,10,566.91
1/9/2000,20:29:00,70,49,81,1,672,0,30,20,10,117.70
1/9/2000,20:30:00,122,299,330,7,1934,0,30,20,10,461.86
1/9/2000,20:31:00,118,255,369,7,185,0,30,20,10,464.10
1/9/2000,20:32:00,330,253,348,9,1214,0,30,20,10,541.63
1/9/2000,20:33:00,273,213,273,7,306,0,30,20,10,441.13
1/9/2000,20:34:00,234,190,187,6,339,0,30,20,10,354.79
1/9/2000,20:35:00,272,192,389,8,1092,0,30,20,10,511.37
1/9/2000,20:36:00,51,51,63,1,1134,0,30,20,10,95.34
1/9/2000,20:37:00,239,203,238,6,689,0,30,20,10,393.79
1/9/2000,20:38:00,295,211,245,7,459,0,30,20,10,437.62
1/9/2000,20:39:00,222,295,228,7,1893,0,30,20,10,434.34
1/9/2000,20:40:00,269,171,266,7,1728,0,30,20,10,415.06
1/9/2000,20:41:00,166,292,303,7,643,0,30,20,10,452.36
1/9/2000,20:42:00,249,166,375,7,1763,0,30,20,10,480.10
1/9/2000,20:43:00,265,226,222,7,110,0,30,20,10,413.11
1/9/2000,20:44:00,193,179,292,6,501,0,30,20,10,392.80
1/9/2000,20:45:00,353,158,271,7,467,0,30,20,10,472.17
1/9/2000,20:46:00,193,298,286,7,1580,0,30,20,10,455.66
1/9/2000,20:47:00,257,171,196,6,850,0,30,20,10,366.12
1/9/2000,20:48:00,201,165,334,6,1507,0,30,20,10,423.17
1/9/2000,20:49:00,20,24,40,0,1433,0,30,20,10,50.44
1/9/2000,20:50:00,316,181,246,7,1494,0,30,20,10,439.44
1/9/2000,20:51:00,113,279,312,7,1487,0,30,20,10,433.65
1/9/2000,20:52:00,237,174,202,6,1506,0,30,20,10,357.00
1/9/2000,20:53:00,101,216,279,5,958,0,30,20,10,366.88
1/9/2000,20:54:00,153,165,177,4,1660,0,30,20,10,286.45
1/9/2000,20:55:00,191,193,229,6,419,0,30,20,10,355.23
1/9/2000,20:56:00,238,197,203,6,1294,0,30,20,10,369.71
1/9/2000,20:57:00,110,217,252,5,811,0,30,20,10,350.57
1/9/2000,20:58:00,280,133,190,6,437,0,30,20,10,363.28
1/9/2000,20:59:00,159,182,230,5,1957,0,30,20,10,333.99
1/9/2000,21:00:00,198,169,243,6,766,0,30,20,10,356.37
1/9/2000,21:01:00,32,23,30,0,1126,0,30,20,10,49.26
1/9/2000,21:02:00,242,190,187,6,1619,0,30,20,10,360.30
1/9/2000,21:03:00,128,164,274,5,1800,0,30,20,10,344.58
1/9/2000,21:04:00,99,182,259,5,966,0,30,20,10,331.66
1/9/2000,21:05:00,195,214,239,6,408,0,30,20,10,375.55
1/9/2000,21:06:00,113,168,213,4,962,0,30,20,10,293.67
1/9/2000,21:07:00,153,158,300,6,1248,0,30,20,10,372.08
1/9/2000,21:08:00,481,696,1062,22,1470,0,30,20,10,1358.30
1/9/2000,21:09:00,187,138,267,5,304,0,30,20,10,354.22
1/9/2000,21:10:00,12,14,24,0,986,0,30,20,10,30.15
1/9/2000,21:11:00,185,154,169,5,965,0,30,20,10,294.03
1/9/2000,21:12:00,122,94,163,3,1539,0,30,20,10,224.29
1/9/2000,21:13:00,42,47,63,1,1777,0,30,20,10,89.37
1/9/2000,21:14:00,221,135,176,5,919,0,30,20,10,312.88
1/9/2000,21:15:00,140,153,156,4,831,0,30,20,10,259.42
1/9/2000,21:16:00,123,112,213,4,616,0,30,20,10,270.27
1/9/2000,21:17:00,178,197,168,5,113,0,30,20,10,314.27
1/9/2000,21:18:00,100,186,188,4,1837,0,30,20,10,282.82
1/9/2000,21:19:00,261,117,165,5,349,0,30,20,10,330.39
1/9/2000,21:20:00,147,115,249,5,1609,0,30,20,10,311.35
1/9/2000,21:21:00,40,43,55,1,798,0,30,20,10,80.46
1/9/2000,21:22:00,75,150,174,3,559,0,30,20,10,241.53
1/9/2000,21:23:00,129,118,224,4,313,0,30,20,10,284.38
1/9/2000,21:24:00,182,118,165,4,278,0,30,20,10,272.58
1/9/2000,21:25:00,172,103,121,3,444,0,30,20,10,234.10
1/9/2000,21:26:00,37,31,55,1,1479,0,30,20,10,73.35
1/9/2000,21:27:00,111,92,185,3,1851,0,30,20,10,234.37
1/9/2000,21:28:00,90,138,169,3,1563,0,30,20,10,235.94
1/9/2000,21:29:00,31,23,32,0,1968,0,30,20,10,50.51
1/9/2000,21:30:00,173,87,129,3,882,0,30,20,10,232.49
1/9/2000,21:31:00,14,40,46,1,756,0,30,20,10,62.55
1/9/2000,21:32:00,111,115,165,3,1193,0,30,20,10,230.08
1/9/2000,21:33:00,113,129,161,4,498,0,30,20,10,234.99
1/9/2000,21:34:00,125,129,120,3,1325,0,30,20,10,215.73
1/9/2000,21:35:00,80,136,191,4,135,0,30,20,10,247.92
1/9/2000,21:36:00,125,103,214,4,156,0,30,20,10,268.53
1/9/2000,21:37:00,78,148,204,4,821,0,30,20,10,263.95
1/9/2000,21:38:00,709,948,740,23,1767,0,30,20,10,1395.73
1/9/2000,21:39:00,146,88,133,3,764,0,30,20,10,216.24
1/9/2000,21:40:00,116,82,191,3,753,0,30,20,10,238.29
1/9/2000,21:41:00,906,1109,1219,32,542,0,30,20,10,1880.43
1/9/2000,21:42:00,114,86,139,3,1326,0,30,20,10,199.45
1/9/2000,21:43:00,83,172,197,4,761,0,30,20,10,274.17
1/9/2000,21:44:00,103,89,171,3,1555,0,30,20,10,218.66
1/9/2000,21:45:00,10,32,42,0,1259,0,30,20,10,53.25
1/9/2000,21:46:00,147,146,141,4,1135,0,30,20,10,250.66
1/9/2000,21:47:00,114,96,152,3,777,0,30,20,10,213.19
1/9/2000,21:48:00,149,95,157,4,628,0,30,20,10,236.60
1/9/2000,21:49:00,87,108,140,3,646,0,30,20,10,196.74
1/9/2000,21:50:00,120,117,132,3,220,0,30,20,10,213.81
1/9/2000,21:51:00,475,1173,1303,29,358,0,30,20,10,1816.63
1/9/2000,21:52:00,156,88,118,3,1796,0,30,20,10,213.97
1/9/2000,21:53:00,1256,859,1373,34,759,0,30,20,10,2049.64
1/9/2000,21:54:00,93,144,157,3,1560,0,30,20,10,232.22
1/9/2000,21:55:00,147,126,136,4,822,0,30,20,10,236.86
1/9/2000,21:56:00,120,63,97,2,1083,0,30,20,10,166.82
1/9/2000,21:57:00,128,101,120,3,1677,0,30,20,10,202.37
1/9/2000,21:58:00,23,21,40,0,1581,0,30,20,10,50.44
1/9/2000,21:59:00,88,112,171,3,485,0,30,20,10,222.60
1/9/2000,22:00:00,837,703,730,22,525,0,30,20,10,1314.73
1/9/2000,22:01:00,1028,527,882,24,1233,0,30,20,10,1453.55
1/9/2000,22:02:00,122,69,108,2,1777,0,30,20,10,177.26
1/9/2000,22:03:00,69,107,132,3,1974,0,30,20,10,184.00
1/9/2000,22:04:00,62,107,154,3,1474,0,30,20,10,196.87
1/9/2000,22:05:00,94,114,101,3,768,0,30,20,10,179.07
1/9/2000,22:06:00,62,98,160,3,528,0,30,20,10,197.91
1/9/2000,22:07:00,77,83,142,3,478,0,30,20,10,181.74
1/9/2000,22:08:00,163,74,110,3,131,0,30,20,10,209.79
1/9/2000,22:09:00,150,91,109,3,1800,0,30,20,10,206.71
1/9/2000,22:10:00,118,103,111,3,1769,0,30,20,10,191.55
1/9/2000,22:11:00,108,70,150,3,863,0,30,20,10,197.68
1/9/2000,22:12:00,100,72,82,2,426,0,30,20,10,148.11
