File Name:,DEMO_Actiwatch
Actiwatch Model:,Actiwatch 2
Serial Number:,DEMO_AW_001
Start Date:,1/1/2000
Start Time:,00:00:00
Subject Name:,DEMO-001

Date,Time,Activity,Marker,White Light,Sleep/Wake
1/8/2000,08:09:00,949.51,0,580,
1/8/2000,08:10:00,785.91,0,321,
1/8/2000,08:11:00,869.37,0,1348,
1/8/2000,08:12:00,815.67,0,634,
1/8/2000,08:13:00,853.64,0,1589,
1/8/2000,08:14:00,807.16,0,773,
1/8/2000,08:15:00,974.01,0,689,
1/8/2000,08:16:00,898.65,0,1799,
1/8/2000,08:17:00,984.33,0,1267,
1/8/2000,08:18:00,818.96,0,1027,
1/8/2000,08:19:00,919.21,0,1130,
1/8/2000,08:20:00,110.59,0,1981,
1/8/2000,08:21:00,947.09,0,1611,
1/8/2000,08:22:00,981.86,0,556,
1/8/2000,08:23:00,742.04,0,409,
1/8/2000,08:24:00,2408.50,0,197,
1/8/2000,08:25:00,294.34,0,172,
1/8/2000,08:26:00,246.23,0,1194,
1/8/2000,08:27:00,187.31,0,937,
1/8/2000,08:28:00,917.40,0,850,
1/8/2000,08:29:00,2418.96,0,1510,
1/8/2000,08:30:00,931.85,0,713,
1/8/2000,08:31:00,965.08,0,100,
1/8/2000,08:32:00,1172.35,0,348,
1/8/2000,08:33:00,1935.10,0,867,
1/8/2000,08:34:00,147.83,0,1879,
1/8/2000,08:35:00,780.84,0,360,
1/8/2000,08:36:00,1018.09,0,1265,
1/8/2000,08:37:00,1110.40,0,1997,
1/8/2000,08:38:00,1095.03,0,452,
1/8/2000,08:39:00,971.44,0,273,
1/8/2000,08:40:00,261.66,0,390,
1/8/2000,08:41:00,233.57,0,1456,
1/8/2000,08:42:00,1082.46,0,1437,
1/8/2000,08:43:00,886.30,0,1367,
1/8/2000,08:44:00,939.62,0,1200,
1/8/2000,08:45:00,905.09,0,1317,
1/8/2000,08:46:00,194.27,0,333,
1/8/2000,08:47:00,938.87,0,698,
1/8/2000,08:48:00,1291.76,0,1246,
1/8/2000,08:49:00,1211.27,0,879,
1/8/2000,08:50:00,480.82,0,490,
1/8/2000,08:51:00,1036.52,0,367,
1/8/2000,08:52:00,1151.38,0,1405,
1/8/2000,08:53:00,1087.21,0,971,
1/8/2000,08:54:00,1224.93,0,1774,
1/8/2000,08:55:00,1198.90,0,813,
1/8/2000,08:56:00,888.92,0,1428,
1/8/2000,08:57:00,1089.61,0,133,
1/8/2000,08:58:00,1012.60,0,1228,
1/8/2000,08:59:00,1273.91,0,1921,
1/8/2000,09:00:00,941.47,0,192,
1/8/2000,09:01:00,1128.08,0,1444,
1/8/2000,09:02:00,1173.36,0,1632,
1/8/2000,09:03:00,1076.83,0,934,
1/8/2000,09:04:00,2024.32,0,233,
1/8/2000,09:05:00,1265.59,0,989,
1/8/2000,09:06:00,1103.35,0,919,
1/8/2000,09:07:00,352.49,0,835,
1/8/2000,09:08:00,264.51,0,1144,
1/8/2000,09:09:00,1279.92,0,1962,
1/8/2000,09:10:00,1168.49,0,792,
1/8/2000,09:11:00,154.27,0,1754,
1/8/2000,09:12:00,1096.95,0,626,
1/8/2000,09:13:00,1322.35,0,614,
1/8/2000,09:14:00,1307.93,0,1542,
1/8/2000,09:15:00,1206.95,0,1505,
1/8/2000,09:16:00,1304.33,0,1177,
1/8/2000,09:17:00,1258.17,0,1268,
1/8/2000,09:18:00,1395.72,0,1151,
1/8/2000,09:19:00,974.45,0,1923,
1/8/2000,09:20:00,1025.06,0,1791,
1/8/2000,09:21:00,1271.75,0,1857,
1/8/2000,09:22:00,2878.98,0,1188,
1/8/2000,09:23:00,1116.09,0,445,
1/8/2000,09:24:00,1091.70,0,788,
1/8/2000,09:25:00,146.71,0,1590,
1/8/2000,09:26:00,1072.72,0,271,
1/8/2000,09:27:00,977.97,0,1388,
1/8/2000,09:28:00,1297.63,0,1780,
1/8/2000,09:29:00,1184.48,0,1783,
1/8/2000,09:30:00,1181.11,0,1649,
1/8/2000,09:31:00,361.14,0,531,
1/8/2000,09:32:00,1315.49,0,1578,
1/8/2000,09:33:00,1144.16,0,1533,
1/8/2000,09:34:00,1130.48,0,1984,
1/8/2000,09:35:00,1278.86,0,913,
1/8/2000,09:36:00,1105.35,0,1016,
1/8/2000,09:37:00,1265.48,0,1361,
1/8/2000,09:38:00,1317.02,0,416,
1/8/2000,09:39:00,1249.84,0,805,
1/8/2000,09:40:00,1322.03,0,1676,
1/8/2000,09:41:00,1193.80,0,949,
1/8/2000,09:42:00,151.01,0,970,
1/8/2000,09:43:00,2307.22,0,519,
1/8/2000,09:44:00,1166.78,0,1458,
1/8/2000,09:45:00,1420.21,0,1385,
1/8/2000,09:46:00,342.10,0,1847,
1/8/2000,09:47:00,270.52,0,1946,
1/8/2000,09:48:00,1150.18,0,1454,
1/8/2000,09:49:00,1334.19,0,465,
1/8/2000,09:50:00,1307.20,0,893,
1/8/2000,09:51:00,1291.43,0,1343,
1/8/2000,09:52:00,295.91,0,1651,
1/8/2000,09:53:00,1347.67,0,1013,
1/8/2000,09:54:00,998.63,0,1061,
1/8/2000,09:55:00,1457.16,0,908,
1/8/2000,09:56:00,204.13,0,622,
1/8/2000,09:57:00,1392.51,0,637,
1/8/2000,09:58:00,1263.68,0,716,
1/8/2000,09:59:00,1223.88,0,1984,
1/8/2000,10:00:00,244.97,0,134,
1/8/2000,10:01:00,327.21,0,1665,
1/8/2000,10:02:00,1172.24,0,182,
1/8/2000,10:03:00,1356.47,0,1486,
1/8/2000,10:04:00,1240.25,0,1338,
1/8/2000,10:05:00,1408.54,0,497,
1/8/2000,10:06:00,1423.64,0,1237,
1/8/2000,10:07:00,1343.92,0,707,
1/8/2000,10:08:00,1335.45,0,300,
1/8/2000,10:09:00,170.19,0,1274,
1/8/2000,10:10:00,1377.88,0,1154,
1/8/2000,10:11:00,1301.65,0,1436,
1/8/2000,10:12:00,1196.37,0,1185,
1/8/2000,10:13:00,1328.06,0,714,
1/8/2000,10:14:00,1289.74,0,391,
1/8/2000,10:15:00,1186.32,0,1868,
1/8/2000,10:16:00,1473.97,0,1364,
1/8/2000,10:17:00,2581.46,0,1311,
1/8/2000,10:18:00,1174.20,0,1533,
1/8/2000,10:19:00,1157.30,0,922,
1/8/2000,10:20:00,1487.06,0,1158,
1/8/2000,10:21:00,1411.46,0,1043,
1/8/2000,10:22:00,1212.15,0,1809,
1/8/2000,10:23:00,1197.81,0,1598,
1/8/2000,10:24:00,1449.48,0,169,
1/8/2000,10:25:00,1332.99,0,511,
1/8/2000,10:26:00,1222.28,0,1768,
1/8/2000,10:27:00,1323.72,0,760,
1/8/2000,10:28:00,1444.15,0,1195,
1/8/2000,10:29:00,1224.89,0,1459,
1/8/2000,10:30:00,399.71,0,1508,
1/8/2000,10:31:00,1191.35,0,1297,
1/8/2000,10:32:00,1479.79,0,1282,
1/8/2000,10:33:00,1166.72,0,1756,
1/8/2000,10:34:00,1390.15,0,1109,
1/8/2000,10:35:00,1398.78,0,1818,
1/8/2000,10:36:00,1218.97,0,266,
1/8/2000,10:37:00,2791.65,0,488,
1/8/2000,10:38:00,1575.03,0,180,
1/8/2000,10:39:00,1393.27,0,158,
1/8/2000,10:40:00,177.44,0,1179,
1/8/2000,10:41:00,1508.64,0,776,
1/8/2000,10:42:00,1408.62,0,556,
1/8/2000,10:43:00,117.46,0,873,
1/8/2000,10:44:00,1220.98,0,641,
1/8/2000,10:45:00,1363.24,0,1606,
1/8/2000,10:46:00,1269.25,0,129,
1/8/2000,10:47:00,1333.69,0,1835,
1/8/2000,10:48:00,980.66,0,442,
1/8/2000,10:49:00,1441.45,0,1649,
1/8/2000,10:50:00,1248.65,0,1081,
1/8/2000,10:51:00,1423.63,0,1855,
1/8/2000,10:52:00,1227.68,0,1590,
1/8/2000,10:53:00,1302.02,0,345,
1/8/2000,10:54:00,1048.32,0,852,
1/8/2000,10:55:00,1331.11,0,1540,
1/8/2000,10:56:00,1352.83,0,1704,
1/8/2000,10:57:00,2784.74,0,590,
1/8/2000,10:58:00,1403.12,0,1792,
1/8/2000,10:59:00,1489.09,0,542,
1/8/2000,11:00:00,1196.78,0,851,
1/8/2000,11:01:00,1418.43,0,1510,
1/8/2000,11:02:00,1566.73,0,1009,
1/8/2000,11:03:00,1194.29,0,612,
1/8/2000,11:04:00,152.84,0,1288,
1/8/2000,11:05:00,1459.64,0,1137,
1/8/2000,11:06:00,342.28,0,896,
1/8/2000,11:07:00,1308.96,0,672,
1/8/2000,11:08:00,1207.86,0,312,
1/8/2000,11:09:00,1241.63,0,1567,
1/8/2000,11:10:00,1075.01,0,942,
1/8/2000,11:11:00,1506.63,0,796,
1/8/2000,11:12:00,1174.20,0,1608,
1/8/2000,11:13:00,1083.59,0,537,
1/8/2000,11:14:00,1461.80,0,297,
1/8/2000,11:15:00,1455.24,0,662,
1/8/2000,11:16:00,1457.59,0,1941,
1/8/2000,11:17:00,1294.31,0,516,
1/8/2000,11:18:00,1532.28,0,1797,
1/8/2000,11:19:00,200.34,0,865,
1/8/2000,11:20:00,155.89,0,141,
1/8/2000,11:21:00,1307.19,0,658,
1/8/2000,11:22:00,1514.24,0,1206,
1/8/2000,11:23:00,292.94,0,1625,
1/8/2000,11:24:00,1105.10,0,343,
1/8/2000,11:25:00,1297.45,0,1508,
1/8/2000,11:26:00,1594.78,0,922,
1/8/2000,11:27:00,1497.24,0,1161,
1/8/2000,11:28:00,194.25,0,1682,
1/8/2000,11:29:00,1334.17,0,193,
1/8/2000,11:30:00,1092.75,0,1938,
1/8/2000,11:31:00,1272.30,0,224,
1/8/2000,11:32:00,1097.54,0,1223,
1/8/2000,11:33:00,1290.32,0,466,
1/8/2000,11:34:00,1557.08,0,1024,
1/8/2000,11:35:00,1219.53,0,1421,
1/8/2000,11:36:00,1519.14,0,278,
1/8/2000,11:37:00,1762.87,0,454,
1/8/2000,11:38:00,1310.98,0,1330,
1/8/2000,11:39:00,1268.82,0,1166,
1/8/2000,11:40:00,1212.94,0,323,
1/8/2000,11:41:00,1263.34,0,626,
1/8/2000,11:42:00,1320.35,0,987,
1/8/2000,11:43:00,1398.80,0,156,
1/8/2000,11:44:00,2265.04,0,411,
1/8/2000,11:45:00,298.51,0,930,
1/8/2000,11:46:00,1471.79,0,1581,
1/8/2000,11:47:00,256.66,0,949,
1/8/2000,11:48:00,1597.40,0,198,
1/8/2000,11:49:00,132.65,0,1986,
1/8/2000,11:50:00,1171.29,0,1903,
1/8/2000,11:51:00,1570.84,0,1027,
1/8/2000,11:52:00,1130.05,0,1825,
1/8/2000,11:53:00,1267.83,0,1526,
1/8/2000,11:54:00,1208.56,0,265,
1/8/2000,11:55:00,1166.51,0,1659,
1/8/2000,11:56:00,1510.23,0,1332,
1/8/2000,11:57:00,1387.17,0,238,
1/8/2000,11:58:00,1215.28,0,317,
1/8/2000,11:59:00,2532.82,0,1269,
1/8/2000,12:00:00,317.58,0,1745,
1/8/2000,12:01:00,1108.35,0,953,
1/8/2000,12:02:00,1228.99,0,1834,
1/8/2000,12:03:00,1349.61,0,1064,
1/8/2000,12:04:00,1362.40,0,382,
1/8/2000,12:05:00,1421.00,0,398,
1/8/2000,12:06:00,221.51,0,1956,
1/8/2000,12:07:00,1796.99,0,374,
1/8/2000,12:08:00,3392.90,0,1143,
1/8/2000,12:09:00,1557.82,0,1125,
1/8/2000,12:10:00,130.36,0,1166,
1/8/2000,12:11:00,1374.28,0,815,
1/8/2000,12:12:00,1436.89,0,1175,
1/8/2000,12:13:00,1294.52,0,778,
1/8/2000,12:14:00,1223.51,0,1263,
1/8/2000,12:15:00,1080.33,0,1162,
1/8/2000,12:16:00,1477.57,0,289,
1/8/2000,12:17:00,1499.99,0,753,
1/8/2000,12:18:00,1290.08,0,493,
1/8/2000,12:19:00,1475.73,0,1808,
1/8/2000,12:20:00,1975.10,0,1357,
1/8/2000,12:21:00,1463.37,0,1228,
1/8/2000,12:22:00,1282.52,0,517,
1/8/2000,12:23:00,1891.31,0,722,
1/8/2000,12:24:00,1228.88,0,525,
1/8/2000,12:25:00,1532.15,0,807,
1/8/2000,12:26:00,1363.68,0,434,
1/8/2000,12:27:00,1429.30,0,694,
1/8/2000,12:28:00,1258.66,0,1287,
1/8/2000,12:29:00,2506.45,0,1624,
1/8/2000,12:30:00,276.20,0,826,
1/8/2000,12:31:00,1429.87,0,171,
1/8/2000,12:32:00,3232.35,0,1759,
1/8/2000,12:33:00,1353.91,0,358,
1/8/2000,12:34:00,1328.18,0,328,
1/8/2000,12:35:00,327.70,0,152,
1/8/2000,12:36:00,1194.03,0,1339,
1/8/2000,12:37:00,2826.13,0,1044,
1/8/2000,12:38:00,1205.36,0,181,
1/8/2000,12:39:00,3043.71,0,844,
1/8/2000,12:40:00,1381.54,0,1242,
1/8/2000,12:41:00,1387.20,0,1445,
1/8/2000,12:42:00,1411.54,0,1631,
1/8/2000,12:43:00,2603.99,0,1194,
1/8/2000,12:44:00,1633.88,0,183,
1/8/2000,12:45:00,1234.97,0,381,
1/8/2000,12:46:00,1319.50,0,1595,
1/8/2000,12:47:00,1152.20,0,1398,
1/8/2000,12:48:00,1577.28,0,1993,
1/8/2000,12:49:00,1238.89,0,1235,
1/8/2000,12:50:00,1491.36,0,1599,
1/8/2000,12:51:00,215.65,0,976,
1/8/2000,12:52:00,1242.35,0,273,
1/8/2000,12:53:00,2234.65,0,1466,
1/8/2000,12:54:00,1324.54,0,992,
1/8/2000,12:55:00,1260.52,0,1898,
1/8/2000,12:56:00,661.61,0,1415,
1/8/2000,12:57:00,1338.22,0,477,
1/8/2000,12:58:00,1283.70,0,1187,
1/8/2000,12:59:00,1434.59,0,199,
1/8/2000,13:00:00,340.09,0,1083,
1/8/2000,13:01:00,1231.73,0,225,
1/8/2000,13:02:00,206.50,0,1497,
1/8/2000,13:03:00,1412.88,0,294,
1/8/2000,13:04:00,1338.78,0,1585,
1/8/2000,13:05:00,295.67,0,1387,
1/8/2000,13:06:00,1325.40,0,1520,
1/8/2000,13:07:00,2954.31,0,439,
1/8/2000,13:08:00,1096.19,0,332,
1/8/2000,13:09:00,1615.61,0,472,
1/8/2000,13:10:00,1312.65,0,1093,
1/8/2000,13:11:00,290.65,0,320,
1/8/2000,13:12:00,232.96,0,1542,
1/8/2000,13:13:00,1121.73,0,1259,
1/8/2000,13:14:00,1327.80,0,590,
1/8/2000,13:15:00,1319.03,0,1625,
1/8/2000,13:16:00,1499.48,0,1622,
1/8/2000,13:17:00,1436.76,0,1075,
1/8/2000,13:18:00,1378.17,0,243,
1/8/2000,13:19:00,1503.35,0,1822,
1/8/2000,13:20:00,276.70,0,777,
1/8/2000,13:21:00,1262.04,0,147,
1/8/2000,13:22:00,1346.40,0,987,
1/8/2000,13:23:00,435.45,0,683,
1/8/2000,13:24:00,1099.77,0,1986,
1/8/2000,13:25:00,1330.58,0,1375,
1/8/2000,13:26:00,1188.53,0,1867,
1/8/2000,13:27:00,1253.07,0,1782,
1/8/2000,13:28:00,1197.16,0,224,
1/8/2000,13:29:00,1365.66,0,1309,
1/8/2000,13:30:00,1213.02,0,457,
1/8/2000,13:31:00,364.69,0,567,
1/8/2000,13:32:00,1359.51,0,1888,
1/8/2000,13:33:00,2334.37,0,1829,
1/8/2000,13:34:00,1375.02,0,1192,
1/8/2000,13:35:00,1279.56,0,1757,
1/8/2000,13:36:00,365.04,0,1381,
1/8/2000,13:37:00,1383.19,0,1448,
1/8/2000,13:38:00,1207.69,0,594,
1/8/2000,13:39:00,2880.64,0,711,
1/8/2000,13:40:00,488.65,0,1299,
1/8/2000,13:41:00,1168.83,0,107,
1/8/2000,13:42:00,2870.20,0,473,
1/8/2000,13:43:00,1413.07,0,1032,
1/8/2000,13:44:00,1110.37,0,122,
1/8/2000,13:45:00,2693.60,0,1490,
1/8/2000,13:46:00,384.80,0,569,
1/8/2000,13:47:00,2698.18,0,337,
1/8/2000,13:48:00,1210.00,0,975,
1/8/2000,13:49:00,1326.67,0,268,
1/8/2000,13:50:00,1427.08,0,701,
1/8/2000,13:51:00,1282.06,0,1781,
1/8/2000,13:52:00,1125.63,0,121,
1/8/2000,13:53:00,1164.77,0,213,
1/8/2000,13:54:00,2971.88,0,393,
1/8/2000,13:55:00,1348.89,0,1491,
1/8/2000,13:56:00,1353.97,0,312,
1/8/2000,13:57:00,1186.01,0,1018,
1/8/2000,13:58:00,2533.95,0,1714,
1/8/2000,13:59:00,1097.35,0,1920,
1/8/2000,14:00:00,217.73,0,1396,
1/8/2000,14:01:00,165.07,0,1367,
1/8/2000,14:02:00,2268.50,0,938,
1/8/2000,14:03:00,1118.16,0,1915,
1/8/2000,14:04:00,1402.72,0,1538,
1/8/2000,14:05:00,217.64,0,804,
1/8/2000,14:06:00,1147.58,0,1812,
1/8/2000,14:07:00,1363.31,0,503,
1/8/2000,14:08:00,1281.42,0,785,
1/8/2000,14:09:00,1561.07,0,215,
1/8/2000,14:10:00,1166.13,0,741,
1/8/2000,14:11:00,186.76,0,968,
1/8/2000,14:12:00,2340.75,0,1502,
1/8/2000,14:13:00,147.64,0,1298,
1/8/2000,14:14:00,1517.06,0,1271,
1/8/2000,14:15:00,1424.40,0,1112,
1/8/2000,14:16:00,1277.14,0,145,
1/8/2000,14:17:00,1276.46,0,1971,
1/8/2000,14:18:00,1175.52,0,899,
1/8/2000,14:19:00,1278.69,0,966,
1/8/2000,14:20:00,1380.86,0,1209,
1/8/2000,14:21:00,1326.85,0,540,
1/8/2000,14:22:00,1483.56,0,713,
1/8/2000,14:23:00,2683.01,0,1231,
1/8/2000,14:24:00,1287.92,0,1875,
1/8/2000,14:25:00,1161.85,0,1991,
1/8/2000,14:26:00,1599.77,0,595,
1/8/2000,14:27:00,1332.89,0,1737,
1/8/2000,14:28:00,1186.22,0,1758,
1/8/2000,14:29:00,1333.30,0,849,
1/8/2000,14:30:00,1525.79,0,688,
1/8/2000,14:31:00,1336.55,0,973,
1/8/2000,14:32:00,1202.78,0,2000,
1/8/2000,14:33:00,1373.98,0,1657,
1/8/2000,14:34:00,1509.62,0,241,
1/8/2000,14:35:00,1256.80,0,326,
1/8/2000,14:36:00,1220.45,0,479,
1/8/2000,14:37:00,1342.66,0,1802,
1/8/2000,14:38:00,1399.80,0,860,
1/8/2000,14:39:00,1478.19,0,1061,
1/8/2000,14:40:00,2618.09,0,187,
1/8/2000,14:41:00,1178.38,0,1070,
1/8/2000,14:42:00,1289.29,0,360,
1/8/2000,14:43:00,1486.72,0,797,
1/8/2000,14:44:00,255.73,0,1659,
1/8/2000,14:45:00,1239.44,0,1915,
1/8/2000,14:46:00,241.77,0,652,
1/8/2000,14:47:00,458.04,0,1104,
1/8/2000,14:48:00,1355.81,0,1502,
1/8/2000,14:49:00,242.19,0,232,
1/8/2000,14:50:00,1272.37,0,1359,
1/8/2000,14:51:00,2733.82,0,116,
1/8/2000,14:52:00,2501.98,0,335,
1/8/2000,14:53:00,1334.36,0,255,
1/8/2000,14:54:00,1431.86,0,376,
1/8/2000,14:55:00,1142.75,0,1960,
1/8/2000,14:56:00,1361.13,0,1104,
1/8/2000,14:57:00,1383.39,0,616,
1/8/2000,14:58:00,1346.28,0,558,
1/8/2000,14:59:00,1468.04,0,536,
1/8/2000,15:00:00,1298.45,0,1085,
1/8/2000,15:01:00,403.92,0,1127,
1/8/2000,15:02:00,1438.52,0,1683,
1/8/2000,15:03:00,1196.24,0,1448,
1/8/2000,15:04:00,1255.46,0,538,
1/8/2000,15:05:00,1449.93,0,548,
1/8/2000,15:06:00,1538.69,0,1639,
1/8/2000,15:07:00,2506.59,0,1450,
1/8/2000,15:08:00,310.67,0,829,
1/8/2000,15:09:00,1390.86,0,1658,
1/8/2000,15:10:00,1206.21,0,173,
1/8/2000,15:11:00,1409.88,0,853,
1/8/2000,15:12:00,1096.35,0,1605,
1/8/2000,15:13:00,381.25,0,555,
1/8/2000,15:14:00,1244.53,0,518,
1/8/2000,15:15:00,1432.24,0,1016,
1/8/2000,15:16:00,1345.22,0,796,
1/8/2000,15:17:00,1596.86,0,897,
1/8/2000,15:18:00,409.15,0,880,
1/8/2000,15:19:00,1252.56,0,319,
1/8/2000,15:20:00,1136.38,0,1435,
1/8/2000,15:21:00,1048.43,0,1394,
1/8/2000,15:22:00,1274.21,0,1661,
1/8/2000,15:23:00,1260.82,0,259,
1/8/2000,15:24:00,1335.00,0,1455,
1/8/2000,15:25:00,2366.71,0,1206,
1/8/2000,15:26:00,1557.03,0,1203,
1/8/2000,15:27:00,1402.92,0,1416,
1/8/2000,15:28:00,277.53,0,1205,
1/8/2000,15:29:00,1374.98,0,1851,
1/8/2000,15:30:00,134.88,0,1700,
1/8/2000,15:31:00,147.20,0,1291,
1/8/2000,15:32:00,259.58,0,489,
1/8/2000,15:33:00,1214.18,0,1624,
1/8/2000,15:34:00,329.14,0,1648,
1/8/2000,15:35:00,2413.32,0,902,
1/8/2000,15:36:00,1431.97,0,1242,
1/8/2000,15:37:00,140.12,0,700,
1/8/2000,15:38:00,1483.79,0,1732,
1/8/2000,15:39:00,1191.28,0,1067,
1/8/2000,15:40:00,1540.87,0,107,
1/8/2000,15:41:00,1366.11,0,1132,
1/8/2000,15:42:00,1382.40,0,1969,
1/8/2000,15:43:00,1229.42,0,1792,
1/8/2000,15:44:00,2232.19,0,1661,
1/8/2000,15:45:00,1441.17,0,657,
1/8/2000,15:46:00,1450.68,0,1664,
1/8/2000,15:47:00,2607.50,0,1377,
1/8/2000,15:48:00,1181.03,0,1833,
1/8/2000,15:49:00,2132.32,0,949,
1/8/2000,15:50:00,1554.29,0,153,
1/8/2000,15:51:00,1315.88,0,996,
1/8/2000,15:52:00,1225.05,0,593,
1/8/2000,15:53:00,228.81,0,1322,
1/8/2000,15:54:00,1299.33,0,769,
1/8/2000,15:55:00,1089.04,0,1867,
1/8/2000,15:56:00,1112.28,0,412,
1/8/2000,15:57:00,1403.34,0,862,
1/8/2000,15:58:00,1566.73,0,270,
1/8/2000,15:59:00,1407.57,0,686,
1/8/2000,16:00:00,1350.68,0,267,
1/8/2000,16:01:00,1117.46,0,1557,
1/8/2000,16:02:00,1144.82,0,1446,
1/8/2000,16:03:00,1465.55,0,527,
1/8/2000,16:04:00,2245.79,0,1216,
1/8/2000,16:05:00,1387.24,0,1477,
1/8/2000,16:06:00,1402.84,0,1852,
1/8/2000,16:07:00,1484.57,0,368,
1/8/2000,16:08:00,1287.43,0,718,
1/8/2000,16:09:00,1363.92,0,843,
1/8/2000,16:10:00,1334.76,0,962,
1/8/2000,16:11:00,1558.42,0,628,
1/8/2000,16:12:00,1345.19,0,1363,
1/8/2000,16:13:00,1216.88,0,1543,
1/8/2000,16:14:00,1268.13,0,1158,
1/8/2000,16:15:00,1696.18,0,697,
1/8/2000,16:16:00,1360.07,0,1793,
1/8/2000,16:17:00,1468.41,0,1741,
1/8/2000,16:18:00,1194.20,0,1708,
1/8/2000,16:19:00,1291.73,0,852,
1/8/2000,16:20:00,1229.69,0,427,
1/8/2000,16:21:00,1048.99,0,1564,
1/8/2000,16:22:00,1363.52,0,876,
1/8/2000,16:23:00,1358.71,0,492,
1/8/2000,16:24:00,1420.01,0,1868,
1/8/2000,16:25:00,285.83,0,1641,
1/8/2000,16:26:00,2632.27,0,1442,
1/8/2000,16:27:00,262.99,0,874,
1/8/2000,16:28:00,1397.54,0,1577,
1/8/2000,16:29:00,1183.09,0,1985,
1/8/2000,16:30:00,1372.14,0,282,
1/8/2000,16:31:00,1158.54,0,732,
1/8/2000,16:32:00,1527.57,0,430,
1/8/2000,16:33:00,1404.54,0,1320,
1/8/2000,16:34:00,221.69,0,1545,
1/8/2000,16:35:00,294.13,0,1881,
1/8/2000,16:36:00,1511.93,0,753,
1/8/2000,16:37:00,1289.10,0,176,
1/8/2000,16:38:00,2965.79,0,1021,
1/8/2000,16:39:00,1128.64,0,1184,
1/8/2000,16:40:00,1383.67,0,520,
1/8/2000,16:41:00,1374.19,0,481,
1/8/2000,16:42:00,1124.67,0,496,
1/8/2000,16:43:00,1515.35,0,945,
1/8/2000,16:44:00,2376.12,0,1943,
1/8/2000,16:45:00,1326.44,0,1809,
1/8/2000,16:46:00,2151.92,0,1418,
1/8/2000,16:47:00,1299.13,0,670,
1/8/2000,16:48:00,1309.20,0,1344,
1/8/2000,16:49:00,2792.49,0,1348,
1/8/2000,16:50:00,1271.24,0,782,
1/8/2000,16:51:00,1080.40,0,634,
1/8/2000,16:52:00,278.09,0,151,
1/8/2000,16:53:00,858.82,0,1553,
1/8/2000,16:54:00,1898.94,0,1938,
1/8/2000,16:55:00,1407.49,0,650,
1/8/2000,16:56:00,1252.47,0,668,
1/8/2000,16:57:00,1301.18,0,1964,
1/8/2000,16:58:00,2527.19,0,1353,
1/8/2000,16:59:00,1361.39,0,1390,
1/8/2000,17:00:00,265.01,0,159,
1/8/2000,17:01:00,1461.85,0,303,
1/8/2000,17:02:00,678.39,0,402,
1/8/2000,17:03:00,1318.17,0,939,
1/8/2000,17:04:00,1519.01,0,1702,
1/8/2000,17:05:00,1366.11,0,1023,
1/8/2000,17:06:00,1111.09,0,1730,
1/8/2000,17:07:00,1321.72,0,798,
1/8/2000,17:08:00,240.67,0,1291,
1/8/2000,17:09:00,1295.95,0,1584,
1/8/2000,17:10:00,1444.41,0,1769,
1/8/2000,17:11:00,1412.33,0,687,
1/8/2000,17:12:00,1257.38,0,964,
1/8/2000,17:13:00,1369.10,0,1602,
1/8/2000,17:14:00,1346.62,0,1776,
1/8/2000,17:15:00,1541.95,0,291,
1/8/2000,17:16:00,1385.57,0,469,
1/8/2000,17:17:00,1038.80,0,1294,
1/8/2000,17:18:00,1086.68,0,444,
1/8/2000,17:19:00,163.66,0,968,
1/8/2000,17:20:00,2185.33,0,362,
1/8/2000,17:21:00,1281.16,0,435,
1/8/2000,17:22:00,1505.67,0,560,
1/8/2000,17:23:00,2250.56,0,1390,
1/8/2000,17:24:00,1557.26,0,1382,
1/8/2000,17:25:00,1269.23,0,1865,
1/8/2000,17:26:00,1115.55,0,1790,
1/8/2000,17:27:00,1364.26,0,667,
1/8/2000,17:28:00,1510.84,0,1461,
1/8/2000,17:29:00,1307.35,0,106,
1/8/2000,17:30:00,1198.25,0,1180,
1/8/2000,17:31:00,1100.36,0,206,
1/8/2000,17:32:00,293.37,0,956,
1/8/2000,17:33:00,1203.68,0,656,
1/8/2000,17:34:00,2435.75,0,1207,
1/8/2000,17:35:00,1365.69,0,1975,
1/8/2000,17:36:00,1071.43,0,1031,
1/8/2000,17:37:00,373.04,0,982,
1/8/2000,17:38:00,1054.36,0,577,
1/8/2000,17:39:00,1404.61,0,991,
1/8/2000,17:40:00,1252.50,0,579,
1/8/2000,17:41:00,1191.27,0,530,
1/8/2000,17:42:00,1235.51,0,1309,
1/8/2000,17:43:00,1161.71,0,1435,
1/8/2000,17:44:00,1384.02,0,1900,
1/8/2000,17:45:00,1185.89,0,1291,
1/8/2000,17:46:00,1264.47,0,941,
1/8/2000,17:47:00,273.99,0,1801,
1/8/2000,17:48:00,2652.46,0,1972,
1/8/2000,17:49:00,1253.77,0,788,
1/8/2000,17:50:00,1191.57,0,643,
1/8/2000,17:51:00,1385.62,0,1489,
1/8/2000,17:52:00,1334.18,0,1432,
1/8/2000,17:53:00,1357.73,0,158,
1/8/2000,17:54:00,1431.70,0,420,
1/8/2000,17:55:00,2002.10,0,1336,
1/8/2000,17:56:00,1431.87,0,1997,
1/8/2000,17:57:00,333.07,0,768,
1/8/2000,17:58:00,1280.48,0,440,
1/8/2000,17:59:00,2243.56,0,1344,
1/8/2000,18:00:00,1071.55,0,719,
1/8/2000,18:01:00,1276.43,0,886,
1/8/2000,18:02:00,1414.75,0,118,
1/8/2000,18:03:00,1415.09,0,804,
